name,frequency,place_type,place_category
Segusio,1,populated place,populated place
Spoletium,1,populated place,populated place
Syracusae,1,populated place,populated place
Tarentum,1,populated place,populated place
Tarvisium,1,populated place,populated place
Tergeste,1,populated place,populated place
Ticinum,1,populated place,populated place
Tridentum,1,populated place,populated place
Utinum,1,populated place,populated place
Venetiae,1,populated place,populated place
Vicentia,1,populated place,populated place
