name,industry
HTI High Tech Industries AG in Abwi,CONSUMER DISCRETIONARY
Aust-Wimberger Bau GmbH,INDUSTRIALS
"Getzner, Mutter & Cie. Gesellschaft",CONSUMER DISCRETIONARY
EWM Hightec Welding GmbH,INDUSTRIALS
voestalpine AG,MATERIALS
BW Wohnpark Birkfelderstraße GmbH &,REAL ESTATE
Englputzeder GmbH,CONSUMER DISCRETIONARY
Doppelmayr ICT GmbH & Co KG,INDUSTRIALS
L+Q Zollservice GmbH,FINANCIALS
Subgroup MTK Group AG,REAL ESTATE
Group Kwizda,HEALTH CARE
Bau-Trans-Gesellschaft m.b.H.,NOT RELEVANT
INSTA EASY 9 GmbH,INDUSTRIALS
L.E.B. KFZ-Fachwerkstätte GmbH,INDUSTRIALS
HLB GmbH,MATERIALS
Bezirksbauernkammer Mistelbach,INDUSTRIALS
Optimus Tower Austria GmbH,COMMUNICATIONS
JF AUSTRIA GMBH,MATERIALS
Schlumberger GmbH,CONSUMER STAPLES
RSM Austria Steuerberatung GmbH,INDUSTRIALS
Steirerhaus Teubl & Teubl Baugesell,INDUSTRIALS
STIPPICH Gesellschaft m.b.H.,INDUSTRIALS
Christine,NOT RELEVANT
BaustellenZone GmbH,INDUSTRIALS
Group Kirschenhofer,INDUSTRIALS
Umdasch Group AG,INDUSTRIALS
Subgroup Niki,NOT RELEVANT
agensketterl Druckerei GmbH,CONSUMER DISCRETIONARY
AKRON Management Holding GmbH,NOT RELEVANT
Wopfinger Stein u. Kalkwerke Schmid,NOT RELEVANT
JWT Wien Werbeagentur,CONSUMER DISCRETIONARY
Subgroup RIRE Holding,REAL ESTATE
COMPAREX Austria GmbH,INFORMATION TECHNOLOGY
Franz Stransky Gesellschaft m.b.H.,NOT RELEVANT
Katzbeck FensterGmbH Austria,INDUSTRIALS
Hutter-Sägewerk GmbH,MATERIALS
Timetron Warenhandelsgesellschaft m,INDUSTRIALS
TAKEDA OSTEUROPA HOLDING GMBH,HEALTH CARE
Spreitzer Gesellschaft m.b.H.,INDUSTRIALS
"""SIRO Beschläge- und Metallwarenfab",INDUSTRIALS
Maillog Richter & Weiner Ges.m.b.H.,COMMUNICATIONS
Sorger Wurst- und Schinkenspezialit,CONSUMER STAPLES
Stöckl Gesellschaft m.b.H.,INDUSTRIALS
Vorarlberger gemeinnützige,REAL ESTATE
KUWOPA Kastenhofer-Ges.m.b.H.,CONSUMER DISCRETIONARY
esarom gmbh,CONSUMER STAPLES
Benediktinerabtei Unserer LiebenFra,REAL ESTATE
Agrarmarkt Austria (AMA),NOT RELEVANT
HV Bau GmbH,INDUSTRIALS
Gady Landmaschinen GmbH,INDUSTRIALS
Raiffeisen-Wohnbauleasing Österreic,FINANCIALS
Josef & Isabella Teufl GmbH,CONSUMER STAPLES
LEA Automatisierungstechnik GmbH,INDUSTRIALS
WHIBK Raiffeisen-Immobilien-Leasing,FINANCIALS
Schunk Intec GmbH,INDUSTRIALS
Subgroup Gernot Langes-Swarovski,NOT RELEVANT
Subgroup RPI,FINANCIALS
Lamb Weston Austria GmbH,CONSUMER STAPLES
Iveco-Austria Gesellschaft m.b.H.,NOT RELEVANT
Ing. Leon Schindler,NOT RELEVANT
CONFIDA KLANGEFURT STEUERBERATUNGS,NOT RELEVANT
EFKON GmbH,NOT RELEVANT
SUBGROUP EUROPAPIER,MATERIALS
ÖGIZIN GmbH,NOT RELEVANT
KA-MA Blechtechnik GmbH,MATERIALS
McDonald's Werbegesellschaft,CONSUMER DISCRETIONARY
UNIT Handelsgesellschaft,NOT RELEVANT
BRP-Rotax GmbH & Co KG,CONSUMER DISCRETIONARY
Porsche Corporate Finance GmbH,CONSUMER DISCRETIONARY
Bilfinger Industrial Services GmbH,INDUSTRIALS
New Originals Central Europe GmbH,CONSUMER STAPLES
Avesco GmbH,FINANCIALS
EGLO Immobilien GmbH,REAL ESTATE
WIENER NETZE GmbH,UTILITIES
KOS Sonnenschutz und Raumausstattun,CONSUMER DISCRETIONARY
Martin GmbH,INDUSTRIALS
Austria Druckguss GmbH & Co KG,INDUSTRIALS
MELECS EWS GmbH,INDUSTRIALS
Procomcure Biotech GmbH,HEALTH CARE
SUBGROUP ICE COM HANDELSGES M B H C,CONSUMER STAPLES
DONAU CHEMIE AG,MATERIALS
Flaga GmbH,UTILITIES
Raiffeisen Digital GmbH,FINANCIALS
Steirerfleisch Gesellschaft m.b.H.,CONSUMER STAPLES
Österreichisches Rotes Kreuz,HEALTH CARE
GESIBA Gemeinnützige Siedlungs- und,REAL ESTATE
Lagerhaus Franchise GmbH,CONSUMER STAPLES
obst.partner Handels GmbH,CONSUMER STAPLES
SonnenMoor Verwertungs- und Vertrie,CONSUMER STAPLES
MK Immo GmbH,REAL ESTATE
Mittelschulgemeinde Gföhl,CONSUMER DISCRETIONARY
Javelin GmbH,REAL ESTATE
Mode von Feucht GmbH,CONSUMER DISCRETIONARY
Toni Enn & Partner KG,CONSUMER DISCRETIONARY
Bau Beton GmbH,MATERIALS
6B47 Projektentwicklungs GmbH,FINANCIALS
Peter Svec Gesellschaft m.b.H.,NOT RELEVANT
Althaler Bäckerei-Konditorei GmbH,CONSUMER STAPLES
Red Bull Asia FZE,CONSUMER STAPLES
Bertsch Energy GmbH & Co KG,INDUSTRIALS
Dr. Richard Steiermark GmbH,INDUSTRIALS
Österreichische Notariatskammer,NOT RELEVANT
PFF Verwaltungs-GmbH,MATERIALS
AEROCOMPACT Europe GmbH,INDUSTRIALS
Schwarzmüller Management & Service,INDUSTRIALS
Morawa Bücherwelt GmbH,CONSUMER DISCRETIONARY
Leier HOLDING GmbH,INDUSTRIALS
GENRE BAU GmbH,INDUSTRIALS
CANCOM Converged Services GmbH,COMMUNICATIONS
Mosburger GmbH,MATERIALS
CROMA-PHARMA GmbH,HEALTH CARE
Malli Baugesellschaft m.b.H.,INDUSTRIALS
NFa Privatstiftung,REAL ESTATE
Granit Stahl-Metallbau GmbH,INDUSTRIALS
ssp-zt interdisziplinäre Gesellscha,INDUSTRIALS
R. Braun internat. Spedition Gesell,INDUSTRIALS
Penz crane GmbH,INDUSTRIALS
BVB Good Health Productions GmbH,CONSUMER STAPLES
GROUP BENTELER,CONSUMER DISCRETIONARY
Marschalek GmbH,CONSUMER DISCRETIONARY
Barracuda Music GmbH,COMMUNICATIONS
IMOX Immobilien GmbH,REAL ESTATE
Mopptex GmbH,CONSUMER DISCRETIONARY
August Rädler GmbH,CONSUMER DISCRETIONARY
SML Maschinengesellschaft mbH,INDUSTRIALS
METMO S.R.O. V LIKVIDACI,CONSUMER DISCRETIONARY
SMB Industries GmbH,INDUSTRIALS
KMV GmbH,INDUSTRIALS
WSF Privatstiftung,NOT RELEVANT
Felbermayr Bau GmbH & Co KG,NOT RELEVANT
Wimberger Bau GmbH,INDUSTRIALS
LSB-Netzwerk Jugend- und Sozialbetr,HEALTH CARE
Vorarlberger Auto-Touring-Club,INDUSTRIALS
Grass GmbH,CONSUMER DISCRETIONARY
Drott Medizintechnik GmbH,HEALTH CARE
Furnierwerk MerkschaGesellschaft m.,MATERIALS
Group UIAG,FINANCIALS
Subgroup Öko-Unternehmens-,INDUSTRIALS
Eisen Blasy Reutte GmbH,INDUSTRIALS
Mischek Privatstiftung,FINANCIALS
ASAI Ersatzinvest Alpha GmbH,REAL ESTATE
GW International Holding GmbH,INDUSTRIALS
Group Hilfswerk International,CONSUMER DISCRETIONARY
PowerInvest Ltd.,FINANCIALS
Hotel Valavier GmbH,CONSUMER DISCRETIONARY
IFW Immobilien- und Finanzierungsbe,REAL ESTATE
Wassergenossenschaft Trinkwasser-Mü,UTILITIES
Plansee Holding AG,MATERIALS
EBE Solutions GmbH,INFORMATION TECHNOLOGY
Windkraft Simonsfeld AG,UTILITIES
SOLAREL GmbH,INDUSTRIALS
Landesverband für Leistungsprüfung,INDUSTRIALS
ams-OSRAM AG,INFORMATION TECHNOLOGY
Fischer Brot GmbH,CONSUMER STAPLES
Auto Scheikl GmbH,CONSUMER DISCRETIONARY
A-Pollo Spedition GmbH,INDUSTRIALS
ivii GmbH,INDUSTRIALS
Garant-Tiernahrung Gesellschaft m.b,CONSUMER STAPLES
DMH Dichtungs- und Maschinenhandels,INDUSTRIALS
HFO Health Facility Operations Serv,HEALTH CARE
GROUP Leier,INDUSTRIALS
Cloudflight Austria GmbH,INFORMATION TECHNOLOGY
Ihr Büro GmbH,CONSUMER DISCRETIONARY
Implenia Baugesellschaft m.b.H.,NOT RELEVANT
Mechel Service Stahlhandel,NOT RELEVANT
Dietmar Riegler GmbH,UTILITIES
Central Danube Region Marketing & D,INDUSTRIALS
MAGNA STEYR GmbH,CONSUMER DISCRETIONARY
EatHappy To Go Osterreich GmbH,CONSUMER DISCRETIONARY
Vamos - Verein zur Integration,INDUSTRIALS
AKADEMIKERHILFE,REAL ESTATE
SWARCO AG,INFORMATION TECHNOLOGY
"""WIHO"" Hofbauer GmbH",INDUSTRIALS
Almeida Selina,REAL ESTATE
Lammel edda,REAL ESTATE
Norbert Schaller Gesellschaft,INDUSTRIALS
ADK Diagnostics GmbH,INDUSTRIALS
ÖBB-Produktion Gesellschaft mbH,INDUSTRIALS
GATX Rail Austria GmbH,INDUSTRIALS
BWS Baustahlcenter GmbH,INDUSTRIALS
A & G Realinvest GmbH,REAL ESTATE
GLASTECH Verfahrensentwicklungs- un,INDUSTRIALS
RGO Lagerhaus GmbH,CONSUMER DISCRETIONARY
Viessmann Holding Austria GmbH,NOT RELEVANT
Waldverband Oberösterreich,INDUSTRIALS
LASSELSBERGER GmbH,MATERIALS
Kögl Ges.m.b.H.,INDUSTRIALS
Post Business Solutions GmbH,INDUSTRIALS
Steirische Gemeindegebäude Leasing,FINANCIALS
REPLOID Group AG,CONSUMER STAPLES
ABWASSERVERBAND GRAZERFELD,INDUSTRIALS
Perndorfer Maschinenbau KG,INDUSTRIALS
Pro-Metall Häusler GmbH,INDUSTRIALS
BODENKALK e.Gen.,INDUSTRIALS
Elektro Jungbauer Inhaber Robert Hu,INDUSTRIALS
PDW Logistik GmbH,COMMUNICATIONS
WhyNot Immob GmbH,REAL ESTATE
MHM Siebdruckmaschinen GmbH,INDUSTRIALS
"VIENNAPLEX, FABRIK FUR KUNSTSTOFFER",INDUSTRIALS
Buchhandlung Karl Schmelzer- J. Bet,NOT RELEVANT
Group LF,INDUSTRIALS
Lenz Birgit,NOT RELEVANT
Iochpe-Maxion Austria GmbH,CONSUMER DISCRETIONARY
Spatt GmbH,CONSUMER DISCRETIONARY
Subgroup RPM,REAL ESTATE
Diem-Werke Gesellschaft mbH,INDUSTRIALS
Vexcel Imaging GmbH,CONSUMER DISCRETIONARY
Salzwelten GmbH,CONSUMER DISCRETIONARY
Hapimag Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
Schlosshotel Mondsee GmbH,CONSUMER DISCRETIONARY
integral Ziviltechniker GmbH,INDUSTRIALS
SANOVA Pharma GesmbH,HEALTH CARE
Bauwert PM GmbH,INDUSTRIALS
Viktoria Wohnbau GmbH,REAL ESTATE
SIMACEK HOLDING GMBH,INDUSTRIALS
Buhlmann Austria GmbH,MATERIALS
Wien Energie GmbH,UTILITIES
Goldright GmbH,INFORMATION TECHNOLOGY
FCC Wiener Neustadt Abfall Service,INDUSTRIALS
Grimme Handelsgesellschaft m.b.H.,INDUSTRIALS
RENICA GmbH,INDUSTRIALS
Fibron Pipe GesmbH,INDUSTRIALS
Steinecker Moden GMBH,CONSUMER DISCRETIONARY
Dimevo GmbH,INDUSTRIALS
Logwin Solutions Austria GmbH,INDUSTRIALS
Bruno Berger Gesellschaft mit besch,INDUSTRIALS
Fleischhof Raabtal GmbH,CONSUMER STAPLES
Reisemobile & Wohnwagencenter Rober,CONSUMER DISCRETIONARY
NEOS X - International,INDUSTRIALS
Robert Schuster Fahrzeuge und Landm,INDUSTRIALS
Kirche der Siebenten-Tags-Adventist,INDUSTRIALS
Borealis GmbH,MATERIALS
S. Jaritz Stahlbau- und Montage Gmb,INDUSTRIALS
Gmundner Molkerei GmbH,CONSUMER STAPLES
Modulcenter MAGNA Gruppe GmbH & Co,CONSUMER DISCRETIONARY
Österreichischer Bundesverlag Schul,NOT RELEVANT
MF Beteiligungs GmbH,NOT RELEVANT
Subgroup J. Christoph Apparatebau,NOT RELEVANT
SKB GEBAUDETECHNIK GMBH,INDUSTRIALS
MSP Stiftung,INDUSTRIALS
Jacoby GmbH,HEALTH CARE
Felbermayr Transport- und Hebetechn,NOT RELEVANT
Steirische Leasing für Gebietskörpe,FINANCIALS
Hauptschulgemeinde Stronsdorf,CONSUMER DISCRETIONARY
Group Sonnek,INDUSTRIALS
Hydroserve GmbH,INDUSTRIALS
ATB Austria Antriebstechnik Aktieng,INDUSTRIALS
ASMAC Privatstiftung,INDUSTRIALS
Palfinger Deutschland Beteiligungs,INDUSTRIALS
Bergbahnen Westendorf Gesellschaft,CONSUMER DISCRETIONARY
Esterhazy Betriebe AG,INDUSTRIALS
Subgroup Murexin,INDUSTRIALS
Mediaprint Druckzentrum Süd Betrieb,COMMUNICATIONS
Subgroup Ottakringer Getränke AG,CONSUMER STAPLES
FliesenWelt GmbH,INDUSTRIALS
BIPA,CONSUMER STAPLES
HT Generalunternehmer & Industrieba,INDUSTRIALS
Spiluttini & Dorrer Hoch- und Tiefb,INDUSTRIALS
Parhammer Brunnen & Erdwärme GmbH,INDUSTRIALS
MTK Group AG,REAL ESTATE
STEPA Farmkran Gesellschaft m.b.H.,INDUSTRIALS
WERTPRÄSENT GmbH,CONSUMER DISCRETIONARY
Rex Handelsgesellschaft m.b.H. & Co,INDUSTRIALS
Ciacos GmbH,CONSUMER DISCRETIONARY
BENEDIKTINERSTIFT GOETTWEIG,INDUSTRIALS
KOMPERDELL Sportartikel Gesellschaf,CONSUMER DISCRETIONARY
LucSien Capital Holding GmbH,INDUSTRIALS
Steingasse 33 Projekt GmbH,REAL ESTATE
Group Rauch Fruchtsäfte,CONSUMER STAPLES
Group EVVA,INDUSTRIALS
Wopfinger Transportbeton Ges.m.b.H.,MATERIALS
ACP TechWerk GmbH,INDUSTRIALS
Aufzüge Friedl GmbH,INDUSTRIALS
GUNTAMATIC Heiztechnik GmbH,INDUSTRIALS
Montafon Tourismus GmbH,CONSUMER DISCRETIONARY
ABZ Ausbildungszentrum des Wiener R,INDUSTRIALS
ENCO Energie Componenten Gesellscha,MATERIALS
CAMARO - Erich Roiser GmbH,MATERIALS
Autohaus Kastler GmbH,CONSUMER DISCRETIONARY
Groupement Obermeyer Bernard,INDUSTRIALS
GMS GOURMET GmbH,CONSUMER STAPLES
Egger Adolf,REAL ESTATE
Kapsch Telematic Services GmbH,INFORMATION TECHNOLOGY
Schöck Bauteile GmbH,INDUSTRIALS
ERU EUROPE GMBH,UTILITIES
grosso duo Gesellschaft mbH,FINANCIALS
SMG Facility Management GmbH,CONSUMER DISCRETIONARY
ALBA-TRADE HANDELS GES.M.B.H,NOT RELEVANT
KSG Austria GmbH,INFORMATION TECHNOLOGY
Pfaff Ges.m.b.H.,CONSUMER DISCRETIONARY
Moser Holzindustrie Gesellschaft m.,MATERIALS
Roberto Maier Immobilien GmbH,REAL ESTATE
Group Wiener Stadtwerke,UTILITIES
Solar Home Solutions GmbH,CONSUMER DISCRETIONARY
A1 Telekom Austria Aktiengesellscha,COMMUNICATIONS
FERROTECHNIK MASCHINENBAU GMBH,INDUSTRIALS
Autohaus Lehr GmbH,CONSUMER DISCRETIONARY
Group Austria Card,INFORMATION TECHNOLOGY
voestalpine Automotive,MATERIALS
Autowelt GmbH,CONSUMER DISCRETIONARY
REMUS Raiffeisen-Immobilien-Leasing,FINANCIALS
IMTK GMBH,REAL ESTATE
Sonnenschutz und Fenster Reitermaye,CONSUMER DISCRETIONARY
Valida Plus AG,NOT RELEVANT
Group DO & CO,CONSUMER DISCRETIONARY
Lebenshilfe Vorarlberg GmbH,HEALTH CARE
UBM Development Österreich GmbH,REAL ESTATE
PHI OIL GmbH,MATERIALS
RENAFAN Austria GmbH,INDUSTRIALS
Ei2 PROTECTOR GMBH,INDUSTRIALS
Lebensraum Heidlmair GmbH,CONSUMER DISCRETIONARY
PIPELIFE Austria GmbH & Co KG,INDUSTRIALS
Bauunternehmen Eckerstorfer GmbH,INDUSTRIALS
Rene Schuch GmbH,INDUSTRIALS
Group Knill Energy,INDUSTRIALS
"Wohnbau, gemeinnützige Wohn-",REAL ESTATE
"""G1"" Immobilienbesitz GmbH",FINANCIALS
"""PBS Austria Papier Büro und Schrei",NOT RELEVANT
Subgroup VAMED Management und,HEALTH CARE
Wakonig Vermietung OEG c/o Hoffmann,NOT RELEVANT
Brantner Sort4you GmbH,INDUSTRIALS
Delikomat West Betriebsverpflegung,NOT RELEVANT
SUBGROUP KHVB GmbH,REAL ESTATE
Swietelsky Tunnelbau GmbH & Co KG,INDUSTRIALS
GROUP BACKALDRIN,CONSUMER STAPLES
WimTec Sanitärprodukte Handels- und,INDUSTRIALS
Wagner Florian,INDUSTRIALS
"""Strabag Arbeits- und Sozialfonds""",INDUSTRIALS
EGSTON HOLDING GMBH,INDUSTRIALS
Leitgöb Wohnbau BAUTRÄGER GMBH,REAL ESTATE
Hable Andreas,REAL ESTATE
Vialit Austria GmbH,INDUSTRIALS
Netz Burgenland GmbH,UTILITIES
Wenninger Biogas GmbH,UTILITIES
DUOJOB GmbH,REAL ESTATE
Raiffeisen-Leasing,FINANCIALS
Research Industrial Systems Enginee,INDUSTRIALS
"""Seiko"" Flowcontrol Gesellschaft m.",INFORMATION TECHNOLOGY
Spenglerei Grollegg GmbH,INDUSTRIALS
AVION-Grundverwertungsgesellschaft,INFORMATION TECHNOLOGY
WindPV Operation GmbH,UTILITIES
Lakeside Science & Technology - Par,REAL ESTATE
ECON GmbH,INDUSTRIALS
VTU Engineering GmbH,INDUSTRIALS
ACL advanced commerce labs GmbH,INFORMATION TECHNOLOGY
Liechtenstein Holztreff. GmbH,MATERIALS
Zentrale Raiffeisenwerbung,COMMUNICATIONS
ENGLMAYER CZ S R O,INDUSTRIALS
Hermann Rathmanner Holding GmbH,INDUSTRIALS
Holz Fesl GmbH,MATERIALS
Gws Gemeinnützige Alpenländ.,REAL ESTATE
JUGEND EINE WELT Österreich -Don Bo,CONSUMER DISCRETIONARY
PIZ - patho im zentrum GmbH,HEALTH CARE
G.C.S. Software & Consulting e.U.,INFORMATION TECHNOLOGY
Schneeberger Hotel & Gastro KG,CONSUMER DISCRETIONARY
NÖ Raiffeisen-Leasing Gemeindeproje,NOT RELEVANT
Wucher Helicopter GmbH & Co KG,NOT RELEVANT
Gemeinnützige Wohnungsgenossenschaf,FINANCIALS
Verein zur Erhaltung und Wiederhers,HEALTH CARE
RKK Beteiligungs GmbH,INFORMATION TECHNOLOGY
Golfanlagen Schönborn BetriebsgmbH,FINANCIALS
Sixt Holzbearbeitungsmaschinen Ges.,NOT RELEVANT
Frauenthal Haustechnik,INDUSTRIALS
Group Schachinger,INDUSTRIALS
BALU Privatstiftung,NOT RELEVANT
Astotec Holding GmbH,INDUSTRIALS
VOGELBUSCH GmbH,INDUSTRIALS
Prefa Aluminiumprodukte,INDUSTRIALS
FGS Freizeit-Gastronomie und Sporta,REAL ESTATE
Matchworx GmbH,INDUSTRIALS
Bio-Trainingszentrum Gars Hotel Ges,HEALTH CARE
ACONDA systems GmbH,REAL ESTATE
Karl Reisenhofer GmbH,INDUSTRIALS
Group Pisec,INDUSTRIALS
Hotel Salzburger Hof GmbH & Co KG,CONSUMER DISCRETIONARY
Pölzleitner Holz GmbH,CONSUMER DISCRETIONARY
SKS Gabelstapler GmbH,INDUSTRIALS
Group Pörner Holding,INDUSTRIALS
Sutterlüty Handels GmbH,CONSUMER STAPLES
OptimaMed Rehabilitationszentrum As,HEALTH CARE
Herbst Riederalm GmbH & Co KG,CONSUMER DISCRETIONARY
St. Josef Krankenhaus GmbH,HEALTH CARE
Herwa  Multiclean Gebäudereinigung,REAL ESTATE
GTM Großküchentechnik und Gastronom,INDUSTRIALS
Ortner Ges.m.b.H.,INDUSTRIALS
Österreichische Post Aktiengesellsc,INDUSTRIALS
ELIN GmbH & Co KG,INDUSTRIALS
Group Underberg,CONSUMER STAPLES
Binderholz GmbH,MATERIALS
K. Mann Logistik GmbH.,NOT RELEVANT
MAGNA Automotive Europe GmbH,NOT RELEVANT
Group Rohrer,ENERGY
Ökoenergie Windkraft Wolkersdorf Gm,UTILITIES
DATAX HandelsgmbH,INFORMATION TECHNOLOGY
BAGS Grain Handels GmbH,CONSUMER STAPLES
Cteam Energietechnik GmbH,INDUSTRIALS
IHS Liegenschaftsverwaltung GmbH,REAL ESTATE
G550 Luftfahrzeugbesitz GmbH,INDUSTRIALS
Wisniewski GmbH,CONSUMER DISCRETIONARY
"BetonRacio, s.r.o.",MATERIALS
FS Beta Beteiligungs GmbH,CONSUMER STAPLES
pewag austria GmbH,INDUSTRIALS
Brenntag Austria GmbH,MATERIALS
TGS Technischer Gebäude Service Gmb,INDUSTRIALS
KARO Metall GmbH,INDUSTRIALS
ÖBB-Finanzierungsservice GmbH,INDUSTRIALS
SONNENTOR-Kräuterhandelsges.m.b.H.,CONSUMER STAPLES
Präsidentenkonferenz derLandwirtsch,INDUSTRIALS
Group Saatbau Linz,CONSUMER STAPLES
"Österreichischer Automobil-, Motorr",INDUSTRIALS
Group PWC,INDUSTRIALS
Wallner&Neubert,INDUSTRIALS
Autohaus Pestuka GmbH,CONSUMER DISCRETIONARY
Oberösterreichische Media Data Vert,COMMUNICATIONS
Group BGO Holding,INDUSTRIALS
J. Reichhart GmbH,CONSUMER DISCRETIONARY
QUABUS GMBH,INDUSTRIALS
Mediaprint Zeitungs- und Zeitschrif,COMMUNICATIONS
WindPV Holding GmbH,UTILITIES
Group Wopfinger,MATERIALS
Krankenanstalt Radstadt-Obertauern,HEALTH CARE
TPI Tourism Properties Invest GmbH,NOT RELEVANT
Fiege Austria GmbH,NOT RELEVANT
BUWOG Seeparkquartier GmbH,REAL ESTATE
INSTA EASY 10 GmbH,INDUSTRIALS
Ortswärme Grän GmbH,UTILITIES
ASSMONT-Steel Hungária Korlátolt Fe,INDUSTRIALS
ORION Ltd,INDUSTRIALS
Büro Handel GmbH,NOT RELEVANT
VERKEHRSBURO-RUEFA REISEN GMBH,NOT RELEVANT
FCC Zistersdorf Abfall Service GmbH,INDUSTRIALS
Waagner-Biro Bridge Systems AG,INDUSTRIALS
PURATOR INTERNATIONAL GMBH,NOT RELEVANT
Pappas Automobilvertriebs GmbH,CONSUMER DISCRETIONARY
Toferer Textil GmbH,CONSUMER DISCRETIONARY
Simacek Real Estate GmbH,INDUSTRIALS
PROCON Wohnbau GmbH,REAL ESTATE
Bergbahnen Hohe Salve Hopfgarten-It,CONSUMER DISCRETIONARY
ELASTICA Matratzen - Schaumstoffe-Z,CONSUMER DISCRETIONARY
EGLO Lighting Middle East FZE,CONSUMER DISCRETIONARY
SKIDATA GmbH,INFORMATION TECHNOLOGY
THE NEW ORIGINALS COMPANY GMBH,CONSUMER STAPLES
ACCURO Brandschutzanlagen GmbH,INDUSTRIALS
Holzmann Fahrzeugbau GmbH,INDUSTRIALS
Christof Industries Austria GmbH,INDUSTRIALS
WORK UP GmbH,INDUSTRIALS
ABF GmbH,INFORMATION TECHNOLOGY
Group IBS Holding,INDUSTRIALS
Sohm Holzbautechnik Gesellschaft m.,INDUSTRIALS
Group Raiffeisen Informatik,INFORMATION TECHNOLOGY
Gassner Entsorgung und Umweltservic,INDUSTRIALS
Wiener Donauraum Länden und Ufer Be,REAL ESTATE
Engineering Center Steyr GmbH & Co,CONSUMER DISCRETIONARY
LEIPNIK-LUNDENBURGER INVEST Beteili,CONSUMER STAPLES
SOZIALBAU gemeinnützige Wohnungsakt,REAL ESTATE
Freytag - Berndt,COMMUNICATIONS
KTM Components GmbH,CONSUMER DISCRETIONARY
Hackgut Winter GmbH,MATERIALS
Lidl Österreich GmbH,CONSUMER STAPLES
Granit Objektbetreuung Gesellschaft,INDUSTRIALS
Uedl GmbH,INDUSTRIALS
AIT Austrian Institute of Technolog,HEALTH CARE
Transporte Jakob Unterladstätter Gm,INDUSTRIALS
Beham Techn. Handels GmbH,INDUSTRIALS
Obradovits GmbH & Co KG,CONSUMER STAPLES
AUBOECK BAU GMBH,NOT RELEVANT
EMD Elektronische und Mikrofilm- Do,NOT RELEVANT
Projektkonzept Gesellschaft für Bau,INDUSTRIALS
Murtaler Zeitung GmbH,CONSUMER DISCRETIONARY
Viktor Kaplan-Akademie für Zukunfts,UTILITIES
Maplan GmbH,NOT RELEVANT
Ing. Günther Schurz,NOT RELEVANT
TINTEN TONER VERTRIEBS GMBH,NOT RELEVANT
RABMER HOLDING GMBH,INDUSTRIALS
VNT-Tool Hungary Korlátolt Felelõss,INDUSTRIALS
Stadtwerke Wörgl GmbH,UTILITIES
Holz-Schnell GmbH,MATERIALS
M-Tel Holding GmbH,INDUSTRIALS
ABUS Austria GmbH,INDUSTRIALS
Keimelmayr Speditions- und Transpor,INDUSTRIALS
Kässbohrer Transport Technik GmbH,INDUSTRIALS
Kalmar Austria GmbH,INDUSTRIALS
Tiroler gemeinnützige Wohnungsbau-,REAL ESTATE
L19 Immo GmbH,REAL ESTATE
beta - systeme GmbH,INDUSTRIALS
LEASFINANZ GmbH,NOT RELEVANT
Raiffeisen Bausparkassen Holding Gm,NOT RELEVANT
R&S Gourmets GmbH,CONSUMER STAPLES
DAS Netzwerktechnik GmbH,INDUSTRIALS
BIOS 1 Biosubstratherstellungs-und,INDUSTRIALS
MBN PräzisionstechnikGesellschaft m,INDUSTRIALS
HSH Chemie Austria GmbH,INDUSTRIALS
Claudia Hechenblaickner GmbH,CONSUMER STAPLES
Kirchgasser GmbH,MATERIALS
Breiteneder Immobilien Parking AG,REAL ESTATE
JAF ZENGERER GmbH,MATERIALS
Control Center Apps Gmbh,INFORMATION TECHNOLOGY
Ulreich Bauträger GmbH.,REAL ESTATE
Kärntner Wirtschaftsförderungsfonds,NOT RELEVANT
Immoreal Liegenschaftsverwertungs-,REAL ESTATE
COMPAREX Nederland B.V.,INFORMATION TECHNOLOGY
RL-Lux Ingatlan Kft.,CONSUMER DISCRETIONARY
SABIC INNOVATIVE PLASTICS GMBH CO K,MATERIALS
Roßauer Lände 47-49 Liegenschaftsve,FINANCIALS
RIL VI Raiffeisen-Immobilien-Leasin,FINANCIALS
XXXXXXXXX5772,INDUSTRIALS
Group LMF,INDUSTRIALS
Kirchdorfer Industries GmbH & Co.KG,NOT RELEVANT
Emerald Horizon AG,UTILITIES
VNT Metal Hungary Korlátolt Felelõs,CONSUMER DISCRETIONARY
Brucker Wohnbau- und Siedlungs-,REAL ESTATE
Uhl Bau GmbH,INDUSTRIALS
Bischof Bau und Baustahl GmbH,INDUSTRIALS
LAYJET Tiefbau GmbH,INDUSTRIALS
Rudolfinerhaus Privatklinik GmbH,HEALTH CARE
Top Spirit Handels- und Verkaufsges,CONSUMER STAPLES
Leder & Schuh Einkaufsgesellschaft,CONSUMER DISCRETIONARY
Rhenus Logistics Austria GmbH,INDUSTRIALS
SASR Zweiundfünfzigste,INDUSTRIALS
RANSMAYR AUTOVERTRIEBS UND SERVICE,NOT RELEVANT
"""Fintes"" Handels GmbH",INDUSTRIALS
LEWA Restaurant GmbH,CONSUMER DISCRETIONARY
ASTA Energy Solutions AG,INDUSTRIALS
Group Reich-Rohrwig Hainz,NOT RELEVANT
Syktyvkar Forest Enterprise,NOT RELEVANT
Karl Feichtmayr GesmbH.,INDUSTRIALS
Hochreiter Lebensmittelbetriebe Gmb,CONSUMER STAPLES
Ski amadé GmbH,FINANCIALS
Wolfgang Denzel Auto AG,CONSUMER DISCRETIONARY
Rail Equipment GmbH & Co KG,INDUSTRIALS
