name,frequency,place_type,place_category
Salmantón,1,populated place,populated place
Salvatierra,1,populated place,populated place
Salviejo,1,populated place,populated place
Samaniego,1,populated place,populated place
San Agustín,1,populated place,populated place
San Andrés,2,populated place,populated place
San Andrés de Echebarria,1,populated place,populated place
San Cipriano,1,populated place,populated place
San Esteban,2,populated place,populated place
San Esteban de Galdames,1,populated place,populated place
San Esteban-Torrea,1,populated place,populated place
San Fausto,1,populated place,populated place
San Gregorio,1,populated place,populated place
San Ignacio,1,populated place,populated place
San Juan,1,populated place,populated place
San Juan de Berbíquez,1,populated place,populated place
San Juan de Somorrostro,1,populated place,populated place
San Julián de Musques,1,populated place,populated place
San Lorenzo de Maruri,1,populated place,populated place
San Lorenzo de Mesterica,1,populated place,populated place
San Mamés,1,populated place,populated place
San Marcos,1,populated place,populated place
San Martín,3,populated place,populated place
San Martin de Fica,1,populated place,populated place
San Martín de Lauquíniz,1,populated place,populated place
San Miguel,1,populated place,populated place
San Miguel de Linares,1,populated place,populated place
San Pedro de Boroa,1,populated place,populated place
San Pedro de Deusto,1,populated place,populated place
San Pedro de Galdames,1,populated place,populated place
San Pedro de Goicouría,1,populated place,populated place
San Pedro de Goicuría,1,populated place,populated place
San Pedro de Mendeja,1,populated place,populated place
San Pelayo,1,populated place,populated place
San Prudencio,1,populated place,populated place
San Román,1,populated place,populated place
San Sebastián,1,populated place,populated place
San Soena,1,populated place,populated place
San Vicente,1,populated place,populated place
San Vicente de Arana,1,populated place,populated place
San Vicente de Baracaldo,1,populated place,populated place
Sanchósolo,1,populated place,populated place
Sanfelices,1,populated place,populated place
Sangrices,1,populated place,populated place
Santa Águeda,1,populated place,populated place
Santa Ana,1,populated place,populated place
Santa Ana de Bolueta,1,populated place,populated place
Santa Cruz de Campezo,1,populated place,populated place
Santa Cruz del Fierro,1,populated place,populated place
Santa Lucía,2,populated place,populated place
Santa María de Lezama,1,populated place,populated place
Santa Marina,1,populated place,populated place
Santecilla,1,populated place,populated place
Santelices,2,populated place,populated place
Santiago,1,populated place,populated place
Santiago-Mendi,1,populated place,populated place
Santurce-Antiguo,1,populated place,populated place
Santurde,1,populated place,populated place
Saracho,1,populated place,populated place
Sarria,1,populated place,populated place
Sarría,1,populated place,populated place
Sarría-Ausonia,1,populated place,populated place
Sarricolea,1,populated place,populated place
Saúco,1,populated place,populated place
Segura,1,populated place,populated place
Senocozulua,1,point,convex shoreline
Sestao,1,populated place,populated place
Sierra,1,populated place,populated place
Sierra de Arcaino,1,ridge,elevated area
Sierra de Cantabria,1,mountains,elevated area
Sierra de Gorbea,1,ridge,elevated area
Sierra de Guivijo,1,ridge,elevated area
Sierra de Igueldo,1,mountains,elevated area
Sierra de las Águilas,1,ridge,elevated area
Sierra Jaizkivel,1,ridge,elevated area
Sierra Jaizquivel,1,ridge,elevated area
Sierra Portilla,1,ridge,elevated area
Sierra Salvada,1,ridge,elevated area
Sobrón,1,populated place,populated place
Sodupe,1,populated place,populated place
Sojo,1,populated place,populated place
Sojoguti,1,populated place,populated place
Solarte,1,populated place,populated place
Sollano,1,populated place,populated place
Sologuren,1,populated place,populated place
Soluanes,1,populated place,populated place
Sopelana,1,populated place,populated place
Subijana,1,populated place,populated place
Tellería,1,populated place,populated place
Tertanga,1,populated place,populated place
Tobera,1,populated place,populated place
Tolosa,1,populated place,populated place
Totorica,1,populated place,populated place
Tovillas,1,populated place,populated place
Traslaviña,1,populated place,populated place
Trespuentes,1,populated place,populated place
Treto,1,populated place,populated place
Triano,1,populated place,populated place
Trincherpe,1,populated place,populated place
Trobica,1,populated place,populated place
