name,industry
SITA,COMMUNICATIONS
"Fedik Frantisek, Ing.",INDUSTRIALS
Slovenska plavba a pristavy,INDUSTRIALS
Teamsales s.r.o.,INFORMATION TECHNOLOGY
"NITRABUS, s.r.o.",INDUSTRIALS
Lentimex spol. s r.o.,INDUSTRIALS
UND - STRKOPIESKY s.r.o.,MATERIALS
"fpoho, s.r.o.",INDUSTRIALS
JUT - AEL s.r.o.,INDUSTRIALS
"BAKOS RENT, s.r.o.",INDUSTRIALS
Greyson Consulting s.r.o.,INDUSTRIALS
"COM-therm, spol. s r.o.",UTILITIES
B&B TEAM SPED s.r.o.,INDUSTRIALS
"Penta Hospitals DZS, a. s.",HEALTH CARE
SLOVENSKE POLNOHOSPODARSTVO S R O,REAL ESTATE
BELINZONA Slovakia s.r.o.,CONSUMER STAPLES
"Munka Jozef, Ing., CSc.",NOT RELEVANT
Camfil s.r.o.,INDUSTRIALS
"Top Wheels, s.r.o.",CONSUMER DISCRETIONARY
"MARINA LIPTOV, a. s.",CONSUMER DISCRETIONARY
BIESTERFELD SILCOM SLOVAKIA s.r.o.,CONSUMER DISCRETIONARY
SWS Distribution a.s.,INFORMATION TECHNOLOGY
"ALUFIX SLOVAKIA, s.r.o.",MATERIALS
EF Parts&Logistic,CONSUMER DISCRETIONARY
Klimova Ludmila,NOT RELEVANT
ARKO s.r.o.,INDUSTRIALS
Rai Bandana,NOT RELEVANT
"Gerbel Daniel, Ing., PhD.",NOT RELEVANT
"Fischer Dusan, Ing. arch.",NOT RELEVANT
WINNEX s.r.o.,REAL ESTATE
MEDIA TRADE spol. s r.o,REAL ESTATE
"Prima Fruit, a.s.",CONSUMER STAPLES
SAP s.r.o.,CONSUMER DISCRETIONARY
VOSIER spol. s r.o.,INDUSTRIALS
"AUTOVIA, s.r.o.",CONSUMER DISCRETIONARY
Ing. Peter Badiar - BONUM,CONSUMER STAPLES
"BETPRES, s.r.o.",INDUSTRIALS
"Adela data, s. r. o.",INDUSTRIALS
Konarik Karol,CONSUMER DISCRETIONARY
Jozef Simoncik SHR,CONSUMER STAPLES
"Mlynarova Daniela, Ing.",INDUSTRIALS
"Han Milan, Ing.",UTILITIES
"Terichem Tervakoski, a.s.",MATERIALS
"Auto Becchi, s. r. o.",CONSUMER DISCRETIONARY
Kajuch Patrik,INFORMATION TECHNOLOGY
FaxCopy Pro s. r. o.,CONSUMER DISCRETIONARY
STK Nitra spol. s r.o.,INDUSTRIALS
FAMILY-MARKET s.r.o.,CONSUMER STAPLES
"ProFound Bratislava, s.r.o.",HEALTH CARE
"RT LOGISTIC, a.s.",INDUSTRIALS
"VeCom SK, a.s.",UTILITIES
GROUP MTA ,CONSUMER DISCRETIONARY
"TUBAPACK, a.s.",INDUSTRIALS
"MARTIMEX-GAMA, s.r.o.",MATERIALS
"SYSTEMTUBE, s.r.o.",INDUSTRIALS
"Trnavska NAD, a.s.",INDUSTRIALS
"S - TOURS, s.r.o. v likvidacii",CONSUMER DISCRETIONARY
"VIP WINGS, a. s.",INDUSTRIALS
"CBCI, spol. s r.o.",NOT RELEVANT
KM PLUS s.r.o.,CONSUMER DISCRETIONARY
"PRÉMUSZ, spol. s.r.o.",NOT RELEVANT
Evonik Fermas s.r.o.,MATERIALS
Arcidiecezna charita Kosice,NOT RELEVANT
"PN Trading, a.s.",NOT RELEVANT
"UNICOLOR, s.r.o.",INDUSTRIALS
"Strapec Pavel, Ing.",INDUSTRIALS
"REALMED, s.r.o.",CONSUMER STAPLES
"Jankovic Marek, Ing.",INDUSTRIALS
PBL s. r. o.,INDUSTRIALS
"SLOVATYS, spol. s r.o.",CONSUMER STAPLES
REHAU s.r.o.,CONSUMER DISCRETIONARY
"IS - Industry Solutions, a.s.",INDUSTRIALS
"Vida Igor, Ing.",INDUSTRIALS
"Vytrisal Jan, Ing.",INDUSTRIALS
WORLD SKY S R O,NOT RELEVANT
"Grandie, a. s.",CONSUMER STAPLES
"Penta Funding, a. s.",FINANCIALS
HOCHSTAFFL SLOVAKIA spol. s r.o.,CONSUMER DISCRETIONARY
Program spol. s r.o.,CONSUMER DISCRETIONARY
"Parakova Anna, Ing.",CONSUMER DISCRETIONARY
"VAMEX, a.s., Kosice",NOT RELEVANT
"Lichy Peter, Ing.",CONSUMER DISCRETIONARY
COMORRA SERVIS,FINANCIALS
"CENTRAL EUROPE TRAILER, s.r.o.",CONSUMER DISCRETIONARY
ALDENTE s. r. o.,CONSUMER DISCRETIONARY
Hurricane Factory Tatralandia,CONSUMER DISCRETIONARY
"Bytovy podnik Petrzalka, s.r.o.",CONSUMER DISCRETIONARY
Drevana Ladislav,CONSUMER STAPLES
AUTOTIP spol. s r.o.,CONSUMER DISCRETIONARY
Penta Real Estate RS s.r.o.,CONSUMER DISCRETIONARY
"VINO MATYSAK, s.r.o.",CONSUMER STAPLES
"IMAFEX, s. r. o.",CONSUMER DISCRETIONARY
"METALPORT, s.r.o.",INDUSTRIALS
Arufel s.r.o.,CONSUMER STAPLES
Stacho Frantisek,INDUSTRIALS
"Technical Textiles, s. r. o.",INDUSTRIALS
"TATRA REAL, a.s.",REAL ESTATE
"Krajnak Rudolf, Ing.",NOT RELEVANT
REGULUS-TECHNIK s.r.o.,INDUSTRIALS
"GEO - NET, s. r. o.",INDUSTRIALS
SANOMED SLOVAKIA s. r. o.,HEALTH CARE
CPS components s.r.o.,INDUSTRIALS
Peter Smandra - POD GASTANOM,CONSUMER STAPLES
"Lekaren 17, s.r.o.",CONSUMER DISCRETIONARY
SPOLVLASBYT,REAL ESTATE
MTM Partners s.r.o.,NOT RELEVANT
"Hrivnak Roman, Ing.",NOT RELEVANT
"ROVER, s.r.o.",CONSUMER STAPLES
"REBOD SK, a.s.",REAL ESTATE
Bittner group s.r.o.,INDUSTRIALS
"Sluka Ludovit, Mgr.",INDUSTRIALS
"IN GROUP, a.s.",INDUSTRIALS
"REMAS Servis , s.r.o.",INDUSTRIALS
"Glamour S, s.r.o.",CONSUMER DISCRETIONARY
Novacke chemicke zavody,NOT RELEVANT
"Johann Frischeis Slovakia, s.r.o.",MATERIALS
"Polnovakia Agrar, s.r.o.",CONSUMER STAPLES
"CIPI, s.r.o.",INDUSTRIALS
Sika Automotive Slovakia s.r.o.,MATERIALS
"Pastorek Vladimir, Ing.",UTILITIES
"Kovac Juraj, Ing.",REAL ESTATE
u.Holding a.s.,CONSUMER STAPLES
Gasparikova Katarina,MATERIALS
"EBECO, s.r.o.",CONSUMER DISCRETIONARY
"KASAI SLOVAKIA s.r.o., v likvidacii",CONSUMER DISCRETIONARY
HB REAVIS MANAGEMENT spol. s r.o.,INDUSTRIALS
"JP-AUTO, s. r. o.",CONSUMER DISCRETIONARY
VODOHOSPODARSKE STAVBY a.s.,INDUSTRIALS
HTC INVESTMENTS a.s.,INDUSTRIALS
"FCC Hlohovec, s.r.o.",INDUSTRIALS
"HORNEX, a.s.",INDUSTRIALS
"Martiskova Alzbeta, PhDr.",INDUSTRIALS
"Billing Alliance, a.s.",INDUSTRIALS
Load Control Int. SK s.r.o.,INDUSTRIALS
"WINKLER, s.r.o.",CONSUMER DISCRETIONARY
Alpha Pro Tel s.r.o.,CONSUMER DISCRETIONARY
TBS PO s. r. o.,INDUSTRIALS
"PPC Investments, a. s.",UTILITIES
"SLOVENKA - Silver, s.r.o.",CONSUMER DISCRETIONARY
CCS,ENERGY
LYRA GROUP s.r.o.,CONSUMER STAPLES
"GP Alliance, s.r.o.",REAL ESTATE
ICE DREAM o.z,CONSUMER DISCRETIONARY
"Mik Radovan, Ing.",NOT RELEVANT
"TIDLY, s.r.o.",NOT RELEVANT
F - Agro s. r. o.,CONSUMER STAPLES
LF Group s. r. o.,INDUSTRIALS
HELLA INNENLEUCHTEN,NOT RELEVANT
"EUROKAMION, s.r.o.",INDUSTRIALS
"Repka Jan, Ing.",INDUSTRIALS
"SCORP, spol. s r.o.",NOT RELEVANT
"EUROSTAV-DS, a.s.",NOT RELEVANT
"Hajko Peter, Ing.",NOT RELEVANT
"AGRONOVAZ, a. s.",CONSUMER STAPLES
"MIRAJ, s.r.o.",CONSUMER DISCRETIONARY
"Farmar, s.r.o.",CONSUMER STAPLES
"STOFING, spol. s r.o.",INDUSTRIALS
Family Dental Care s. r. o.,HEALTH CARE
MEGAWASTE SLOVAKIA s.r.o.,INDUSTRIALS
"Bzan Radomir, JUDr.",CONSUMER DISCRETIONARY
Lontov Farm s.r.o.,CONSUMER STAPLES
"Renting Property SK, s. r. o.",REAL ESTATE
Fekete Marek,INDUSTRIALS
"Lorenc Frantisek, Ing.",REAL ESTATE
"PPA INZINIERING, s.r.o.",INDUSTRIALS
Group Keck Andreas Achmed,CONSUMER STAPLES
"Kysucke pekarne, a.s.",CONSUMER STAPLES
Klub rychlostnej kanoistiky Novaky,COMMUNICATIONS
"Kamrlova Barbora, Mgr.",INDUSTRIALS
"Gasper Michal, Ing.",INDUSTRIALS
OURFARM s. r. o.,REAL ESTATE
RS Integrated Supply,INDUSTRIALS
"Zoznam, s.r.o.",COMMUNICATIONS
"Power Solutions, s.r.o.",UTILITIES
"TRINITY HOTELS, s.r.o.",CONSUMER DISCRETIONARY
TSS GRADE A S,INDUSTRIALS
"Ribansky Matej, Mgr.",INDUSTRIALS
"Kabath Patricia, MUDr.",HEALTH CARE
"L. K. Permanent, spol. s r.o.",INDUSTRIALS
"SEIG DEVELOPMENT VII., s.r.o.",CONSUMER DISCRETIONARY
"Malatinsky Tomas, Ing.",INDUSTRIALS
"CHAMELEON, s.r.o.",CONSUMER STAPLES
Spedit MEGA S.r.o,NOT RELEVANT
"Bachrata Livia, Ing.",NOT RELEVANT
PD DUNAJ,NOT RELEVANT
Hormann Slovenska republika s.r.o.,INDUSTRIALS
avocat s.r.o.,INDUSTRIALS
DEMA s.r.o.,NOT RELEVANT
"NEPI, spol. s r.o.",NOT RELEVANT
"EC PH 05, s. r. o.",CONSUMER STAPLES
Dataconcept s.r.o.,COMMUNICATIONS
"BYTEX Roznava, druzstvo",CONSUMER DISCRETIONARY
Bratislavske radiodiagn. centrum,HEALTH CARE
"PORTAS, spol. s r.o.",CONSUMER DISCRETIONARY
"ITALMARKET SLOVAKIA, a.s.",CONSUMER STAPLES
"Vallo Jan, Ing.",INDUSTRIALS
"Matovic Filip, Ing.",INFORMATION TECHNOLOGY
"POLNOTREND Trebisov, a. s.",CONSUMER STAPLES
"Magic Jozef, Ing.",INDUSTRIALS
"Stredoslovenska energetika, a. s.",UTILITIES
"MEDUSA SYSTEMS, s. r. o.",CONSUMER DISCRETIONARY
"Stengl Consulting, s.r.o.",INDUSTRIALS
"T.O.P. HOLDING, a. s.",CONSUMER DISCRETIONARY
"Barcak Ludovit, Ing.",CONSUMER STAPLES
OLIVA group s.r.o.,CONSUMER DISCRETIONARY
"STUDIO 727, s.r.o.",COMMUNICATIONS
"PETROLSERVIS, s.r.o.",INDUSTRIALS
"C4U, s.r.o.",REAL ESTATE
OAT spol. s r.o.,INDUSTRIALS
BBC CORP s.r.o.,REAL ESTATE
"Zimmermann Alfred, RNDr.",CONSUMER DISCRETIONARY
TATRAKON spol. s r.o.,CONSUMER STAPLES
INVESTMENT CONSULTING s.r.o.,HEALTH CARE
"MENERT - THERM, s.r.o.",UTILITIES
"SWAN, a.s.",COMMUNICATIONS
"FC Spartak, a.s.",COMMUNICATIONS
REKEN & PARTNERS Law Firm s. r. o.,INDUSTRIALS
HL Slovakia s.r.o.,INDUSTRIALS
"SAMOSKA, a.s.",CONSUMER STAPLES
UNITAS 47-49-51,FINANCIALS
"NETLAB plus, spol. s r.o.",COMMUNICATIONS
TatraPharm s.r.o.,CONSUMER STAPLES
"Fecko Artem, Ing.",NOT RELEVANT
SKprofile s. r. o. v likvidacii,NOT RELEVANT
LCP SYSTEMS INFORMATIKAI ES KERESKE,INDUSTRIALS
"Sabo Julius, Ing.",NOT RELEVANT
"SLOVFRACHT SLOVAKIA, a.s.",INDUSTRIALS
SVB M. K. MLYNAROVICA,CONSUMER DISCRETIONARY
SVB 331,CONSUMER DISCRETIONARY
K&K Real Estate V. s.r.o..,NOT RELEVANT
PROMPT CNC s. r. o.,INDUSTRIALS
Rolnicke druzstvo Trhoviste,CONSUMER STAPLES
Jakub Ilavsky,NOT RELEVANT
"Vila Gross, s.r.o.",NOT RELEVANT
Kitta Rastislav,NOT RELEVANT
Knap Miroslav,NOT RELEVANT
"ISC Group, s. r. o.",MATERIALS
Capital Industrial a.s.,ENERGY
"Keseg Martin, Mgr.",INFORMATION TECHNOLOGY
"MilkContract, odbytove druzstvo",CONSUMER STAPLES
"ADP, s.r.o.",INDUSTRIALS
"EUROMILK, a.s.",CONSUMER STAPLES
"Vojenske lesy a majetky SR, s.p.",MATERIALS
Diagnosticke centrum Hlohovec s.r.o,HEALTH CARE
O R A G R O spol. s r.o.,CONSUMER STAPLES
ORBIS Services s. r. o.,INDUSTRIALS
"Dubravsky Roman, Ing.",INDUSTRIALS
Veeser Plastic Slovakia k. s.,CONSUMER DISCRETIONARY
LEONTYNE s. r. o.,NOT RELEVANT
Foltin Istvan,INDUSTRIALS
"Donau farm Blahova, s. r. o.",CONSUMER STAPLES
"GOLF CENTRUM, s.r.o.",CONSUMER DISCRETIONARY
"Refri Slovensko, s.r.o.",INDUSTRIALS
"IMKON Distribution, a.s.",CONSUMER STAPLES
HOTELY Plus a.s.,REAL ESTATE
iPIC solutions s. r. o.,INDUSTRIALS
"Polin Michal, Ing.",FINANCIALS
"CHETRA SK, s.r.o.",INDUSTRIALS
Linde Material Handling Slovenska r,INDUSTRIALS
"Romanik Roman, Ing.",INDUSTRIALS
"Valigura Jan, Ing.",INDUSTRIALS
FERONA SLOVAKIA A S,INDUSTRIALS
"EUROVIA CS, a.s.-organizacna zlozka",NOT RELEVANT
"ON Semiconductor Slovakia, a.s.",NOT RELEVANT
Kuban Vladimir,NOT RELEVANT
"Sutakova Valentina, PhDr., CSc.",NOT RELEVANT
"LEOPARD PRODUCTION, s. r. o.",CONSUMER DISCRETIONARY
Tatar Tomas,NOT RELEVANT
B.L.T. s.r.o.,INDUSTRIALS
MDSP TRADING S.R.O.,HEALTH CARE
"AGRORAMA, s.r.o.",NOT RELEVANT
"Ciznar Peter, Ing.",NOT RELEVANT
"Bily Lubos, Ing.",NOT RELEVANT
"Vysny Jozef, Ing.",NOT RELEVANT
"Sympl Group, s.r.o.",CONSUMER STAPLES
KIMEX a.s.,ENERGY
Zalcik Miroslav,REAL ESTATE
Miba Sinter Slovakia s.r.o.,CONSUMER DISCRETIONARY
"TRONET, a.s.",INFORMATION TECHNOLOGY
Sulek Peter,REAL ESTATE
SAPP Slovakia s.r.o.,MATERIALS
UNIVOLT - REMAT s.r.o.,MATERIALS
RD Vavrecka - Tapesovo,CONSUMER STAPLES
PricewaterhouseCoopers Slovensko,INDUSTRIALS
Forschner Slovakia s. r. o.,CONSUMER DISCRETIONARY
"United Automotive SK, s. r. o.",CONSUMER DISCRETIONARY
POLNOHOSPODARSKE DRUZSTVO PODIELNIK,CONSUMER STAPLES
PD vo Velkom Blahove,CONSUMER STAPLES
Szabo Richard,COMMUNICATIONS
BHG Logistika spol. s r.o.,INDUSTRIALS
"FC ecom, s.r.o.",CONSUMER DISCRETIONARY
AIR-TRANSPORT EUROPE,HEALTH CARE
Moris Slovakia s.r.o.,CONSUMER DISCRETIONARY
"Pod Sitnom, s.r.o.",CONSUMER DISCRETIONARY
WOODCOTE GROUP a.s.,INDUSTRIALS
Nadacia TA3,INDUSTRIALS
"mediak, s. r. o.",REAL ESTATE
GROUP J&T REAL ESTATE,REAL ESTATE
Chironex s.r.o.,CONSUMER STAPLES
Subgroup EP Inftrastructure Consoli,UTILITIES
Forbo Siegling s.r.o.,INDUSTRIALS
Senior klub Studienka,HEALTH CARE
Engel Hans-peter-Hermann,NOT RELEVANT
"SLNECNICE - VILADOMY, s.r.o.",REAL ESTATE
"Dr. Fecsu, s.r.o.",NOT RELEVANT
Elster s. r. o.,INDUSTRIALS
Marian Supa,INDUSTRIALS
"Vitagran RS, s.r.o.",CONSUMER STAPLES
PERI spol. s r.o.,INDUSTRIALS
"Smerekova Silvia, RNDr.",NOT RELEVANT
Stavebniny DEK s.r.o.,NOT RELEVANT
"BYTCorp. Bratislava, druzstvo",FINANCIALS
BENEFIT LEASING s.r.o.,FINANCIALS
"Sedilek Miroslav, Ing.",NOT RELEVANT
Askoll Slovakia s. r. o.,INDUSTRIALS
Kremen - Eko s.r.o.,CONSUMER STAPLES
JAKOR s. r. o.,INDUSTRIALS
"Mestske lesy Bardejov, s. r. o.",MATERIALS
"CORNE, s. r. o.",HEALTH CARE
"BUKOCEL, a.s.",MATERIALS
"IMEX Chem, s.r.o.",MATERIALS
GEMOR Fashion s.r.o.,CONSUMER DISCRETIONARY
"Cosmotrade, spol. s r.o.",INDUSTRIALS
Bittner print s.r.o.,INDUSTRIALS
"HRIADEL, spol. s r.o.",INDUSTRIALS
Eurofins RBLSC IT CEE s.r.o.,INFORMATION TECHNOLOGY
"Miranda, s.r.o.",HEALTH CARE
"MV - servis, s.r.o.",CONSUMER STAPLES
City Hotel Bratislava s. r. o.,CONSUMER DISCRETIONARY
"Zajac Anton, RNDr.",INFORMATION TECHNOLOGY
"Teplico, s.r.o.",UTILITIES
"MEDIC PARK, s.r.o.",REAL ESTATE
OMFA s.r.o.,INDUSTRIALS
Service Trade s.r.o.,REAL ESTATE
"T a M trans spedition, s.r.o.",INDUSTRIALS
Tri Duby Golf s.r.o.,CONSUMER DISCRETIONARY
BioTatry OD,CONSUMER STAPLES
"BILANZ-AV, s. r. o.",INDUSTRIALS
Dürr Systems spol. s r.o.,INDUSTRIALS
"Emergency Support, o. z.",HEALTH CARE
"Providum, s.r.o.",INDUSTRIALS
"Medella, s.r.o.",MATERIALS
Family Dental Care - DNV,HEALTH CARE
HubHub Slovakia s. r. o.,REAL ESTATE
SVBaNP BOR 5,CONSUMER DISCRETIONARY
"BMT, s.r.o.",HEALTH CARE
"HRAMESA, s.r.o.",CONSUMER DISCRETIONARY
"DDM Group SK, a.s.",INDUSTRIALS
AM - AGRO s.r.o.,MATERIALS
"VSZ Inziniering, a.s. v likvidacii",MATERIALS
"Bory, a. s.",REAL ESTATE
REGOS s.r.o.,INDUSTRIALS
"B reality, spol. s r.o.",REAL ESTATE
Conamis Transport s. r. o.,INDUSTRIALS
"CONVERTIS, s.r.o.",MATERIALS
"TSM Velky Meder, s.r.o.",INDUSTRIALS
"Zapotocky Alexander, JUDr.",NOT RELEVANT
"PODZAMSKA, spol. s r.o.",REAL ESTATE
"DYNAMIK CONSTRUCTION, s.r.o.",INDUSTRIALS
SUMMIT AUTOTECH Slovakia SLD s.r.o.,CONSUMER DISCRETIONARY
"A&D atelier, s.r.o.",INDUSTRIALS
"IZOTECH Group, spol. s r.o.",INDUSTRIALS
ALUMNI CLUB HALW PIESTANY,NOT RELEVANT
"Volvo Group Slovakia, s.r.o.",CONSUMER DISCRETIONARY
EU Poultry s.r.o.,CONSUMER STAPLES
AGRO Jatov s.r.o.,CONSUMER STAPLES
Medicinske centrum Nitra,HEALTH CARE
Subgroup Agro,CONSUMER STAPLES
KONIGFRANKSTAHL s. r. o.,MATERIALS
"AGRO-FOX, s.r.o.",CONSUMER STAPLES
AGROSPOLOCNOST POLOMKA s.r.o.,CONSUMER STAPLES
"HTNS Slovakia, s.r.o.",INDUSTRIALS
Sovereign Invest a.s.,INDUSTRIALS
2N - INVEST s.r.o.,INDUSTRIALS
"MTS SVK Development 06, s.r.o.",REAL ESTATE
SATUR TRAVEL a.s.,CONSUMER DISCRETIONARY
Metrostav DS a.s.,INDUSTRIALS
M-EXPRES SPED spol. s r.o.,INDUSTRIALS
DANIMANI s.r.o.,CONSUMER DISCRETIONARY
"JFK INOVEC, spol. s r.o.",INDUSTRIALS
"UNITED BRANDS SLOVAKIA, s.r.o.",CONSUMER STAPLES
"EXMONT ENGINEERING, spol. s r.o.",INDUSTRIALS
SVB JAS Kosice,CONSUMER DISCRETIONARY
"Rybar Marian, Ing.",CONSUMER STAPLES
"NsP Sv. Jakuba, n.o., Bardejov",HEALTH CARE
Glamour Hair Products Slovakia,CONSUMER STAPLES
SVB Jana Smreka 12,CONSUMER DISCRETIONARY
Carmenere s. r. o.,CONSUMER DISCRETIONARY
Dobrovodsky Roman,NOT RELEVANT
Zvaz strojarskeho priemyslu Slovens,INDUSTRIALS
"Novak Vladimir, Ing.",NOT RELEVANT
"EKOPLAST TRADE, s. r. o.",NOT RELEVANT
Druzstvo Astra,REAL ESTATE
"IDEAL CENTER, s.r.o.",INDUSTRIALS
"Schill Stefan, Ing.",INDUSTRIALS
"BEST - NOVA, s.r.o.",REAL ESTATE
"Bilik Pavol, Ing. PhDr., CSc.",INDUSTRIALS
KLM real estate a.s.,REAL ESTATE
"Paulech Jan, Ing.",INFORMATION TECHNOLOGY
"VINEX, spol. s r.o.",CONSUMER DISCRETIONARY
"DATALAN, a.s.",INFORMATION TECHNOLOGY
"LEMNIX, s.r.o.",INDUSTRIALS
SYNTECA a.s.,INFORMATION TECHNOLOGY
TELEDAT KOMUNIKACNE SYSTEMY S R O,COMMUNICATIONS
"Technopol International, a.s.",INDUSTRIALS
"DF CREATIVE GROUP, spol. s r.o.",INDUSTRIALS
"RXD, s.r.o.",CONSUMER DISCRETIONARY
Slovensky futbalovy zvaz,CONSUMER DISCRETIONARY
PD DRUZBA TUPA,CONSUMER STAPLES
"Alanian Star, s.r.o.",INDUSTRIALS
Brhel Peter,REAL ESTATE
"Anmavin, s.r.o.",MATERIALS
"EBECO SLOVAKIA, s.r.o.",CONSUMER DISCRETIONARY
"WAGONSERVIS, spol. s r.o.",NOT RELEVANT
KRPA Slovakia spol. s r.o.,NOT RELEVANT
"Vrabel Peter, JUDr.",NOT RELEVANT
CBC Slovakia s.r.o.,CONSUMER DISCRETIONARY
MODUL INVEST spol. s r.o.,CONSUMER DISCRETIONARY
"Masokombinat NORD SVIT, s.r.o.",CONSUMER STAPLES
WORLD IMPACT LIMITED,INFORMATION TECHNOLOGY
"Lekaren BS, s r.o.",CONSUMER DISCRETIONARY
BeShapeTech k.s.,INDUSTRIALS
"RODEN, spol. s r.o.",CONSUMER DISCRETIONARY
"JL AUTOZERIAVY, s.r.o.",INDUSTRIALS
SVB J Smreka 10,CONSUMER DISCRETIONARY
"Licko Milan, Ing.",NOT RELEVANT
Laca Jaroslav,NOT RELEVANT
"BATAX, spol. s r.o.",CONSUMER DISCRETIONARY
TvMedica s.r.o.,CONSUMER STAPLES
"VENET, a.s.",MATERIALS
ENVIROTERM s. r. o.,INDUSTRIALS
"Sutarik Miroslav, Ing.",REAL ESTATE
"MAYER TRANSPORT Group, a. s.",INDUSTRIALS
KARTESIS SK s. r. o.,CONSUMER DISCRETIONARY
NEXTIT s.r.o.,CONSUMER DISCRETIONARY
Klinika pohyb. mediciny,HEALTH CARE
ASUAN a.s.,INDUSTRIALS
"EKO FOOD FARM, s. r. o.",CONSUMER STAPLES
"AGROKLAS, s.r.o.",CONSUMER STAPLES
"Asseco Central Europe, a. s.",INFORMATION TECHNOLOGY
"Zlacky Lubomir, RNDr.",INFORMATION TECHNOLOGY
Metri s.r.o.,INDUSTRIALS
PMP Montex s. r. o.,INDUSTRIALS
"Gunovsky Vladimir, Ing.",INDUSTRIALS
PD Brezina-Pravotice,CONSUMER STAPLES
"Motorr Martin, s. r. o.",CONSUMER DISCRETIONARY
PD Inovec,CONSUMER STAPLES
"TORY CONSULTING, a.s.",INFORMATION TECHNOLOGY
"AMIGOS GROUP, s.r.o.",CONSUMER DISCRETIONARY
MOB Interier s.r.o.,CONSUMER DISCRETIONARY
"HORNET - REALITY, s.r.o.",CONSUMER DISCRETIONARY
"SATES, a.s.",INDUSTRIALS
"FELBERMAYR SLOVAKIA, s.r.o.",INDUSTRIALS
Spolocenstvo vlastnikov bytov,CONSUMER DISCRETIONARY
"Pivovar Popper, s.r.o.",CONSUMER STAPLES
"PRO Asfalt, s. r. o.",INDUSTRIALS
ITB RE s. r. o.,NOT RELEVANT
Slovak Gas Holding B.V.,UTILITIES
"VILLA RUSTICA, s. r. o.",REAL ESTATE
"Velka ryba, spol. s r.o.",CONSUMER STAPLES
"Zapadoslovenske zriedla, a.s.",CONSUMER STAPLES
"lauino, s.r.o.",FINANCIALS
Group Vojtko Peter,CONSUMER DISCRETIONARY
Avnet Technology Solutions s.r.o.,NOT RELEVANT
MS Finance7 s.r.o.,CONSUMER DISCRETIONARY
"HALO - EXPRES, s.r.o.",NOT RELEVANT
Benovic Jozef,NOT RELEVANT
Oracle Slovensko spol. s r.o.,INFORMATION TECHNOLOGY
"VAW, spol. s r.o.",INDUSTRIALS
Holkovic Services s.r.o.,CONSUMER STAPLES
"Skyro, n. o.",CONSUMER DISCRETIONARY
LOCO AGENCY s. r. o.,COMMUNICATIONS
"TRANSPETROL, a.s.",ENERGY
"Mikulas Viliam, Ing.",INDUSTRIALS
"Royal Invest Consulting, a.s.",CONSUMER STAPLES
BizLink Industry,CONSUMER DISCRETIONARY
"Trenkwalder Factory, s.r.o.",INDUSTRIALS
"CWS-boco Slovensko, s. r. o.",INDUSTRIALS
BROKER SERVICE GROUP Slovakia a. s.,FINANCIALS
"SANUS Real, s.r.o.",REAL ESTATE
"ZSE Energia, a.s.",UTILITIES
SVB a NP Pod hradom 632/68,CONSUMER DISCRETIONARY
"Pronay Peter, Ing.",INFORMATION TECHNOLOGY
FH - HOTIS s.r.o.,INDUSTRIALS
"Kaprinay Juraj, Ing.",INDUSTRIALS
"METROPOL Invest, a.s.",CONSUMER DISCRETIONARY
"BEKY, a.s.",MATERIALS
PRILLINGER Slovensko s.r.o.,INDUSTRIALS
"ROLAN, spol. s r.o.",CONSUMER STAPLES
"Herbaria Real, s. r. o.",REAL ESTATE
"T.O.P. AUTO PREMIUM, a.s.",CONSUMER DISCRETIONARY
"G - S Company, s. r. o.",INDUSTRIALS
FirstFarms s. r. o.,CONSUMER STAPLES
"TANGO LN, spol. s r.o.",MATERIALS
LYNX s.r.o.,INFORMATION TECHNOLOGY
MECOM GROUP s.r.o.,CONSUMER STAPLES
Halasz Rudolf,NOT RELEVANT
"Investspol, s. r. o.",INDUSTRIALS
"HOTEL SALAMANDER, spol. s r.o.",FINANCIALS
STAVOPROJEKT a.s.,FINANCIALS
"REGOS Geo, s.r.o.",INDUSTRIALS
"B.O.S. Slovakia, a.s.",NOT RELEVANT
Panasonic AVC Networks Slovakia s.r,CONSUMER DISCRETIONARY
"D.T.B., spol. s r.o.",INDUSTRIALS
"TOP TRADE SLOVAKIA, s.r.o.",CONSUMER STAPLES
MWH s.r.o.,CONSUMER DISCRETIONARY
AUGUSTIN PETER,NOT RELEVANT
P13 Retail park s. r. o.,REAL ESTATE
"DC PLUS, a.s.",INDUSTRIALS
BHG SK s. r. o.,INDUSTRIALS
"GEBRUDER WEISS, s.r.o.",INDUSTRIALS
"COLSPEDIA, s.r.o.",INDUSTRIALS
"PD Cecejovce, druzstvo",CONSUMER STAPLES
"Hager Bernhard, MAG.",CONSUMER DISCRETIONARY
K&K Pharmacy XI. s. r. o.,NOT RELEVANT
IC DESIGN s.r.o.,CONSUMER DISCRETIONARY
STORE PLYNARENSKA s. r. o.,CONSUMER STAPLES
"Palsa Radoslav, Ing.",CONSUMER DISCRETIONARY
Glatzova Daniela,CONSUMER DISCRETIONARY
Barger Milan,CONSUMER DISCRETIONARY
"RIMO, s.r.o.",CONSUMER DISCRETIONARY
SVI Slovakia s.r.o.,INFORMATION TECHNOLOGY
TURIEC - AGRO s.r.o.,CONSUMER STAPLES
"KARLOFF, s.r.o.",CONSUMER STAPLES
"TERMMING, a.s.",UTILITIES
EU-GROUP a. s.,INDUSTRIALS
