name,industry
PUBLICOM SHPK,CONSUMER DISCRETIONARY
AGIA 2004,CONSUMER DISCRETIONARY
RENDON OIL SHA,ENERGY
EUROPRINTY GROUP SHPK,CONSUMER DISCRETIONARY
KALIMERA SHPK,CONSUMER STAPLES
POWER INDUSTRIES SHPK,INDUSTRIALS
Microsoft Corporation,INFORMATION TECHNOLOGY
SANTARA SHPK,MATERIALS
ALBANIAN SHOES COORPORATION 2,CONSUMER DISCRETIONARY
3-D SHPK,MATERIALS
BEVCOM,UTILITIES
YLDON SHPK,CONSUMER STAPLES
KEVIN-GAZ SHA,ENERGY
KID ZONE SHPK,CONSUMER DISCRETIONARY
KERRI SHPK,INDUSTRIALS
DURRES KURUM SHIPPING SHPK,INDUSTRIALS
MILKY  SHPK,CONSUMER STAPLES
ROSSMANN-LALA SHPK,CONSUMER STAPLES
Eurogoma Service shpk,CONSUMER DISCRETIONARY
HENRI 2000 SHPK,INDUSTRIALS
GJOKA KONSTRUKSION SHA,INDUSTRIALS
I.D.K-KONSTRUKSION SHPK,INDUSTRIALS
KLEIDI SHPK,CONSUMER DISCRETIONARY
MACCAFERRI BALKANS SHPK,INDUSTRIALS
LPP ALBANIA SHPK,CONSUMER DISCRETIONARY
IDEART SHPK,COMMUNICATIONS
PLUS COMMUNICATION SHA,COMMUNICATIONS
LARTI SHPK,NOT RELEVANT
DELTA MED SHPK,CONSUMER STAPLES
PETROMANAS ALBANIA GMBH (ALBANIAN B,ENERGY
BLACK DIAMOND HOTEL SHPK,CONSUMER DISCRETIONARY
LK INVEST SHPK,CONSUMER DISCRETIONARY
INTEGRATED ENERGY BV SPV SHPK,INDUSTRIALS
RHG SHPK,CONSUMER DISCRETIONARY
DON-UCD SHPK,UTILITIES
FM Supreme sh.p.k,NOT RELEVANT
HEKURUDHA SHQIPTARE SHA,INDUSTRIALS
AIR BP ALBANIA SHA,ENERGY
MEND OIL SHPK,CONSUMER DISCRETIONARY
ELISA-S.A. SHPK,CONSUMER STAPLES
EURO-BETON 2005 SHPK,MATERIALS
EKMA ALBANIA SHPK,REAL ESTATE
NEXT ALBANIA SHPK,CONSUMER DISCRETIONARY
FINMAN SHPK,INDUSTRIALS
joena 2 Shpk,CONSUMER DISCRETIONARY
B.I.A.P. SHPK,MATERIALS
INTER MEDIA GROUP SHPK,COMMUNICATIONS
BALFIN REAL ESTATE SHPK,REAL ESTATE
GROUP PROGONATI,CONSUMER STAPLES
MBM SHPK,INDUSTRIALS
ELMAZAJ KONSTRUKSION SHPK,INDUSTRIALS
SHKODRA-BETON SHPK,MATERIALS
FLORYHEN-E,CONSUMER STAPLES
SAVE THE CHILDREN,CONSUMER DISCRETIONARY
MEDIA VIZION SH.A,COMMUNICATIONS
FINMAN HOSPITALITY SHPK,CONSUMER DISCRETIONARY
R T S SHPK,UTILITIES
PORSCHE ALBANIA SHPK,CONSUMER DISCRETIONARY
KTHELLA SHPK,INDUSTRIALS
PAN ADRIATIC INVESTMENT SHPK,CONSUMER STAPLES
CHICKEN FARM SHA,CONSUMER STAPLES
SKY HOTEL'S SHPK,CONSUMER DISCRETIONARY
OPTI STORE SHPK,CONSUMER DISCRETIONARY
Group Bami ,INDUSTRIALS
DEKOLL SHPK,MATERIALS
UJESJELLES KANALIZIME TIRANE SHA,UTILITIES
ILLYRIA CONSTRUCTION SHPK,INDUSTRIALS
DITA 2000 SHPK,INDUSTRIALS
BRI HOTEL SHPK,CONSUMER DISCRETIONARY
2F GRUP,CONSUMER DISCRETIONARY
KOMBINATI I MISHIT SHPK,CONSUMER STAPLES
PERPUNIM MERMER GRANIT SHPK,MATERIALS
DAHLEM ALBANIA DEGE E SHOQERIS HUAJ,INDUSTRIALS
MEDCARGO INTER FORWARDING & LOGIST,INDUSTRIALS
DRAGUSHA GOLD SHPK,CONSUMER DISCRETIONARY
PERLA SHPK,NOT RELEVANT
KOAN SHPK,CONSUMER DISCRETIONARY
EUROPROGRES SH A,CONSUMER DISCRETIONARY
BECHTEL LIMITED-DEGE E SHOQ HUAJ,NOT RELEVANT
TETE ALBANIA TUNNEL MINING SHA,MATERIALS
RT SHPK,INDUSTRIALS
SUN PETROLEUM ALBANIAN TRADING SHA,ENERGY
ENERGY PARTNERS AL SHPK,UTILITIES
MY DOLLARSTORE ALBANIA SHPK,CONSUMER STAPLES
VEGA SOLAR SHPK,INDUSTRIALS
FERRA & CO SHPK,CONSUMER STAPLES
ERBIRON SHPK,REAL ESTATE
VLLAHEN MINING SHPK,MATERIALS
PROPAN GAS SHA,CONSUMER DISCRETIONARY
H4 CHROM SHPK,MATERIALS
GROUP UNIVERS PROMOTIONS,COMMUNICATIONS
ANTA-EN 2015 SHPK,UTILITIES
SALUS TIRANA SHA,HEALTH CARE
POLYMEREN RECYCLING,MATERIALS
ARLO TRAVEL-BLU TOUR OPERATOR SHPK,CONSUMER DISCRETIONARY
Group Balfin,CONSUMER DISCRETIONARY
EUROMED SHPK,CONSUMER STAPLES
ALVOGEN-ZYRE PERFAQESIMI TIRANE,NOT RELEVANT
PULA.COMERC SHPK,CONSUMER STAPLES
FOND.ILLYRICUM MOVEMENT,INDUSTRIALS
HYUNDAI AUTO ALBANIA SHPK,CONSUMER DISCRETIONARY
AFRICA INVEST SH.A,INDUSTRIALS
GJIRAFA SHQIPERI SHPK,CONSUMER DISCRETIONARY
GARDEN LINE SHPK,INDUSTRIALS
EKO A2 SHA,ENERGY
EVEREST OIL SHA,ENERGY
MATI HYDROPOWER SHPK,INDUSTRIALS
COMPANY RIVIERA 2008 SHPK,INDUSTRIALS
SAVATOURS SHPK,CONSUMER DISCRETIONARY
A.M.G,CONSUMER STAPLES
ALB-KLIMA SHPK,CONSUMER DISCRETIONARY
SUBGROUP EDIL AL,INDUSTRIALS
APM SHPK,INDUSTRIALS
SAUBERMACHER SHPK,CONSUMER STAPLES
FRESH CHICKEN ALBANIA 2019 SHPK,CONSUMER STAPLES
INTER TRADE DISTRIBUTION SHPK,CONSUMER STAPLES
MEGAPHARMA SHPK,HEALTH CARE
2A2F- L OIL,NOT RELEVANT
AVEL SHPK,CONSUMER DISCRETIONARY
RINIA 04 SHPK,INDUSTRIALS
ELEKTRO-SERVIS SHPK,CONSUMER DISCRETIONARY
ALFA SHA,CONSUMER STAPLES
EVEREST SHPK,INDUSTRIALS
DANSKE COMMODITIES ALBANIA SHPK,UTILITIES
KOKA SHPK,MATERIALS
K.I.D-ALB SHPK,NOT RELEVANT
ENERGY FINANCING TEAM TIRANA SHPK,UTILITIES
FU FARMA,HEALTH CARE
AMADEUS GROUP,INDUSTRIALS
EQUOS RESORT SHPK,CONSUMER DISCRETIONARY
REFRESH DIST. RRASHKETA SHPK,CONSUMER STAPLES
ILDA GJEKAJ PF,CONSUMER DISCRETIONARY
TIRANA INTERNATIONAL DEVELOPMENT,INDUSTRIALS
WIND-CO SHPK,INDUSTRIALS
AEOT SHA,MATERIALS
EMS ALBANIAN PORT OPERATOR SHPK,INDUSTRIALS
FATJON SHPK,INDUSTRIALS
UJI I FTOHTE TEPELENE SHPK,CONSUMER STAPLES
ALBDESIGN PSP SHPK,INDUSTRIALS
ALFAGAS TRADE SHPK,CONSUMER DISCRETIONARY
ALB-BUILDING SHPK,INDUSTRIALS
TIRANA EURO HOTEL SHPK,CONSUMER DISCRETIONARY
RBAL FOR ALBCHROME,MATERIALS
TONA-ALB SHPK,CONSUMER STAPLES
ATOM SHPK,INFORMATION TECHNOLOGY
ARBEN,INDUSTRIALS
ABDURAMANI SHPK,CONSUMER STAPLES
Group Valentini,ENERGY
METEORIT SHPK D.O.O DEGE,NOT RELEVANT
BEN IMPEX & CO SHPK,INDUSTRIALS
METRO SHA,CONSUMER DISCRETIONARY
subgroup Balfin corporate,CONSUMER DISCRETIONARY
SUBGROUP FERRO BETON,MATERIALS
XHOI-TIRANA SHPK,MATERIALS
MED SERVICES SHPK,INDUSTRIALS
GLOBAL-GAZ SHA,ENERGY
name,industry
PRIMALL SHPK,CONSUMER DISCRETIONARY
ADI GAZ 2014 SHPK,CONSUMER DISCRETIONARY
VELLEZERIT HYSA SHPK,INDUSTRIALS
LANDWAYS INTERNATIONAL SHPK,CONSUMER DISCRETIONARY
GROUP BRAKA,ENERGY
TYRES GROUP ALBANIA SHPK,CONSUMER STAPLES
TIRANA INTERNATIONAL SCHOOL,CONSUMER DISCRETIONARY
ILIR,ENERGY
EUROLAT SHPK,CONSUMER STAPLES
CRYSTAL SHPK,CONSUMER STAPLES
RAMETAL SHPK,MATERIALS
ALBA-EUREKA SHPK,REAL ESTATE
ZGALEM K.G SHPK,INDUSTRIALS
PRO -FAST SHPK,CONSUMER STAPLES
T-MEDSS SHPK,INDUSTRIALS
INVESTAR SHPK,INDUSTRIALS
ARKO-2001 SHPK,REAL ESTATE
CONCORD INVESTMENT SHPK,REAL ESTATE
SPOT COMMUNICATIONS SHPK,CONSUMER DISCRETIONARY
ALBA-TRANS SHPK,INDUSTRIALS
EDG NATURAL GAS SHPK,ENERGY
HILTI ALBANIA SHPK,INDUSTRIALS
O.E.S DISTRIMED SHPK,HEALTH CARE
KLERVIBRIS SHPK,MATERIALS
GROUP ANAIS,CONSUMER DISCRETIONARY
MERCURI SHPK,CONSUMER STAPLES
RINOVA_X GROUP SHPK,CONSUMER STAPLES
TEQJA INTERNATIONAL SHA,MATERIALS
AGRANA-STUDEN ALBANIA,CONSUMER STAPLES
TRANZIT SHPK,FINANCIALS
EAST MEDITERRANEAN SHA,ENERGY
STAR AIRWAYS ALBANIA SHPK,NOT RELEVANT
CLASSIC SHPK,CONSUMER DISCRETIONARY
KASTRIOTI & PETROL SHPK,CONSUMER DISCRETIONARY
QAFSHTAMA SHPK,CONSUMER STAPLES
"""B.B INTERNACIONAL GROUP"" SHPK",CONSUMER STAPLES
AS CONSTRUCTION SHPK,INDUSTRIALS
WOODROW WILSON INTERNATIONAL,CONSUMER DISCRETIONARY
EUROPETROL DURRES ALBANIA SHA,INDUSTRIALS
PWT WASSER-UND ABWASSERTECHNIK DEGE,INDUSTRIALS
BRANDNET SHPK,CONSUMER DISCRETIONARY
SE-TUR SHPK,REAL ESTATE
RFZ BUILDING SHPK,INDUSTRIALS
PROGEEN SHPK,REAL ESTATE
GROUP ITE GRUP SHPK,INDUSTRIALS
Group Gjoka ,INDUSTRIALS
ABC NEWS SHA,COMMUNICATIONS
COLOR BODY SHPK,INDUSTRIALS
Cargotec Albania,CONSUMER DISCRETIONARY
DISTILERIA DURRES 2010 SHPK,CONSUMER STAPLES
M.C. INERTE SHPK,INDUSTRIALS
BUJARI-PETROL SHPK,CONSUMER DISCRETIONARY
TIRANA LOGISTIC PARK SHPK,CONSUMER DISCRETIONARY
ALBANIAN FERRY TERMINAL OPERATOR,INDUSTRIALS
MEKTRIN TRUCKS SHA,CONSUMER DISCRETIONARY
AV GAS DISTRIBUTION SHA,INDUSTRIALS
ALBANIA PETROLEUM INVESTMENT,ENERGY
MESSER ALBAGAZ SHPK,ENERGY
ED KONSTRUKSION SHPK,INDUSTRIALS
CONNECTEL SHPK,CONSUMER DISCRETIONARY
ANCHOR BETON SHPK,MATERIALS
BOLV-OIL  SHA,INDUSTRIALS
LAPEN SHPK,INDUSTRIALS
TIRANA AUTO SHPK,CONSUMER DISCRETIONARY
ALBANIAN DEVELOPMENT COMP  ADC SHPK,COMMUNICATIONS
ALBA STOJKU SHPK,CONSUMER DISCRETIONARY
ZODIAC SHPK,MATERIALS
AMERICAN HOSPITAL SHA,HEALTH CARE
NAZERI-2000 SHPK,INDUSTRIALS
A&B 2 SHPK,CONSUMER STAPLES
KANTINA PIJEVE GJERGJ KASTRIOTI,CONSUMER STAPLES
SATURN CONSTRUCTION SHPK,NOT RELEVANT
INTEGRATED TECHNOLOGY SERVICES SHPK,INDUSTRIALS
ANCHOR INVESTMENTS SHPK,REAL ESTATE
FOND.DOWN SYNDROME ALBANIA DSA,HEALTH CARE
EURO- BICAKU SHPK,INDUSTRIALS
HANI PAZARIT SHPK,CONSUMER DISCRETIONARY
FUTURE ENERGY TRADING AND EXCH SHPK,UTILITIES
PROTON SHPK,INDUSTRIALS
MINERALS ALBANIA SHPK,MATERIALS
MEDIA 99 SHA,CONSUMER DISCRETIONARY
KOHA JONE SHPK,CONSUMER DISCRETIONARY
DEAPRINT SHPK,INDUSTRIALS
NETTUNO SHPK IMPORT-EKSPORT CONSERV,CONSUMER STAPLES
ALBCHROME SHPK,MATERIALS
RAFAELO FARM SHPK,CONSUMER STAPLES
TAIWAN SHPK,CONSUMER DISCRETIONARY
PRIMA GAS ALBANIA SHA,ENERGY
KUID SHPK,ENERGY
LAJTHIZA INVEST SHA,CONSUMER STAPLES
S2 ALBANIA SHPK,INDUSTRIALS
GROUP BUJARI PETROL,CONSUMER DISCRETIONARY
VALTELINA SHPK,CONSUMER STAPLES
VIKI SHPK,INDUSTRIALS
AGROTEK ALB SHPK,CONSUMER STAPLES
A.F.M.A. SHPK,CONSUMER DISCRETIONARY
KURUM INTERNATIONAL SH.A,MATERIALS
BESTSELLER SHPK,CONSUMER DISCRETIONARY
BIRRA TIRANA SH.A,CONSUMER STAPLES
PESPA ALUMIN SHPK,INDUSTRIALS
Lek Skopje Perfaqesia Tirane shpk,CONSUMER DISCRETIONARY
SUBGROUP AMERICAN HOSPITAL SHA,HEALTH CARE
CINEPLEXX ALBANIA SHPK,COMMUNICATIONS
SPAR ALBANIA SHPK,CONSUMER DISCRETIONARY
SUBGROUP Driza,CONSUMER STAPLES
ZICO SHA,CONSUMER STAPLES
TENDENCE 3A SHA,CONSUMER DISCRETIONARY
DONIANNA SHPK,CONSUMER DISCRETIONARY
BERAT TRADE SHPK,INDUSTRIALS
FERLUT SHA,CONSUMER DISCRETIONARY
PRINCE JUNIOR SHPK,CONSUMER DISCRETIONARY
GLOBUS-TRAVEL SHPK,CONSUMER DISCRETIONARY
LLAZO SHPK,INDUSTRIALS
SHEGA CONTAINER TRANSPORT SHPK,INDUSTRIALS
RADIOTELEVIZIONI SHQIPTAR (RTSH),COMMUNICATIONS
EUROPA PARK SHA,ENERGY
K.I.DOKU SHPK,CONSUMER DISCRETIONARY
GROUP CONFITEX LTD,NOT RELEVANT
WEDOIT-SOLUTIONS GMBH-DEGE SH HUAJ,INFORMATION TECHNOLOGY
ALBA TOTO PF,NOT RELEVANT
AQUADROM TIRANA SHPK,CONSUMER DISCRETIONARY
SELAMI SHPK,INDUSTRIALS
BLENARD GILA PF,CONSUMER DISCRETIONARY
Group Gazyka shpk,CONSUMER DISCRETIONARY
GLOBAL TRAVEL SHPK,CONSUMER DISCRETIONARY
TV KLAN SHA,COMMUNICATIONS
GROUP MEROLLI OIL ,CONSUMER DISCRETIONARY
SEGMENT SHA,CONSUMER DISCRETIONARY
BUCAJ INTERNATIONAL SHPK,CONSUMER DISCRETIONARY
POSTA SHQIPTARE SHA,INDUSTRIALS
EUROPROGRES OIL,CONSUMER DISCRETIONARY
ERMIR SHPK,MATERIALS
CONTINENTAL SHPK,MATERIALS
EPES GROUP SHPK,INDUSTRIALS
ITE GROUP SHPK,INDUSTRIALS
A-T-D-ALBANIAN TECHNOLOGY DIST SHPK,INFORMATION TECHNOLOGY
ARMS SCHOOL ACADEMY SHPK,INDUSTRIALS
INTERCOM SHPK,COMMUNICATIONS
FAB 01 sHPK,CONSUMER DISCRETIONARY
INVESTMENT JOTI-INFOSOFT GROUP SHPK,INDUSTRIALS
GENER 2 SHPK,INDUSTRIALS
LA STRADA,COMMUNICATIONS
TEKNO FIRE SHPK,INDUSTRIALS
AYEN ENERGY TRADING SHA,UTILITIES
FUSHE-KRUJE CEMENT FACTORY SHPK,MATERIALS
PIRRACI-U6 SHPK,INDUSTRIALS
MEGATEK SHA,CONSUMER DISCRETIONARY
LE SPOT PRODUCTION SHPK,CONSUMER DISCRETIONARY
HYMERI KLEEMANN SHPK,INDUSTRIALS
FAL DOORS SHPK,INDUSTRIALS
BNT ELECTRONICS SHPK,CONSUMER DISCRETIONARY
GRAND WHITE CITY SHPK,CONSUMER DISCRETIONARY
ARLIS NDERTIM-SHPK,INDUSTRIALS
JOTI SHPK,CONSUMER DISCRETIONARY
DUKA WINE SHPK,CONSUMER STAPLES
AUTO FRANCE-AL SHPK,CONSUMER DISCRETIONARY
ENERGO-SAS SHPK,UTILITIES
L.N.K SHPK,INDUSTRIALS
A & B GRUP,CONSUMER STAPLES
GROUP GJICI ,CONSUMER DISCRETIONARY
INTERLOGISTIC SHPK,CONSUMER STAPLES
DMC SHPK,CONSUMER STAPLES
IN TV ALBANIA,CONSUMER DISCRETIONARY
ANTIGONE RENTALS SHPK,INDUSTRIALS
EUROTEOREMA GROUP SHPK,REAL ESTATE
BINDI SHPK,INFORMATION TECHNOLOGY
ATEX SHPK,CONSUMER DISCRETIONARY
GULIT SHPK,MATERIALS
HIDRO MENTORI SHPK,INDUSTRIALS
RAFIN COMPANY SHPK,INDUSTRIALS
ARMAAR GROUP SHPK,INDUSTRIALS
TOP FRUITS SHPK,CONSUMER STAPLES
ARKONSTUDIO SHPK,INDUSTRIALS
IGLA SHPK,CONSUMER DISCRETIONARY
MOBILERI TIRANA SHPK,CONSUMER DISCRETIONARY
CEKREZI METAL SHPK,INDUSTRIALS
ITAL COSTRUZIONI SHPK,INDUSTRIALS
NDREGJONI SHPK,INDUSTRIALS
ABKONS SHPK,INDUSTRIALS
EUROCAR RENTALS SHPK,INDUSTRIALS
ENERGY DEVELOPMENT GROUP SHA,INDUSTRIALS
ALBPLAST SHPK,MATERIALS
GLOBAL SECURITY SHPK,INDUSTRIALS
D&D DISTRIBUTION SHPK,CONSUMER STAPLES
ALBANIA GAS TECH SHA,ENERGY
VIBIA SHPK,CONSUMER DISCRETIONARY
AGROALIMENTARE F.LLI MONALDI S.P.A,CONSUMER STAPLES
M.RRYCI SHPK,CONSUMER DISCRETIONARY
SHPK 3-PL,NOT RELEVANT
GEGA OIL GROUP SHA,ENERGY
M-PAY SHPK,INDUSTRIALS
KASTRATI ENERGY TRADE SHA,ENERGY
MARIO 2005,INDUSTRIALS
FONDACIONI FUNDJAVE NDRYSHE,NOT RELEVANT
SEAMENT ALBANIA SHPK,INDUSTRIALS
ECS ECO CLIMATE SOLUTION SHA,CONSUMER DISCRETIONARY
SKRAQI SHPK,CONSUMER STAPLES
CONAD FOOD TRADE SHPK,CONSUMER STAPLES
GROUP TEKNO FIRE,INDUSTRIALS
Ilia Bregu PF,CONSUMER DISCRETIONARY
BREGU SHA,REAL ESTATE
VALENTINI SHPK,CONSUMER DISCRETIONARY
BLAED TRADE SHPK,CONSUMER STAPLES
AL&GI SHPK,NOT RELEVANT
ABC ALBANIA SHPK,INDUSTRIALS
I C T S ALBANIA,INDUSTRIALS
WHITE ROADS HOTEL SHPK,REAL ESTATE
FERRI TRANS FORWARDING SERVICE SHPK,INDUSTRIALS
GROUP AV GAS GCC,ENERGY
DIMAX ALBANIA SHPK,CONSUMER DISCRETIONARY
INTERMEDICA CENTER SHPK,HEALTH CARE
PIRRACI H.A & CO SHPK,INDUSTRIALS
NELT SHPK,CONSUMER DISCRETIONARY
ALBTEK ENERGY SHPK,INDUSTRIALS
Group Joena,CONSUMER DISCRETIONARY
EUROMAX SHPK,CONSUMER STAPLES
KISI-BIO-ENERGJI SHPK,UTILITIES
GO EG LTD SHPK,CONSUMER DISCRETIONARY
CCALB SHPK,MATERIALS
Smart Construction Invest,MATERIALS
SHOQATA FIAA,CONSUMER DISCRETIONARY
CT COMPUTERS AL,INFORMATION TECHNOLOGY
MEGGLE ALBANIA SHPK,CONSUMER STAPLES
SALTI-OIL SHPK,CONSUMER DISCRETIONARY
T.E.A SHPK,CONSUMER STAPLES
OPERATORI I SHPERNDARJES SE ENERGJI,UTILITIES
FROJD & NOEL SHPK,CONSUMER DISCRETIONARY
JONALD AGOLLI PERSON FIZIK,CONSUMER STAPLES
EURO MARKET TIRANA,CONSUMER STAPLES
ELBASAN CEMENT FACTORY SHPK,MATERIALS
TOK MEDIA SHPK,CONSUMER DISCRETIONARY
GENERAL POLYMEREN RECYCLING ALBANIA,MATERIALS
KNAUF-TIRANA SHPK,MATERIALS
URDHERI I MJEKEVE,HEALTH CARE
ENERGIA GAS AND POWER ALBANIA SHPK,UTILITIES
ALBAOIL SHA,ENERGY
"Energoinvest d.d Sarajevo, Bosnia H",INDUSTRIALS
SHIJAKU SHPK,INDUSTRIALS
GROUP FADIL VEIZI PF,CONSUMER STAPLES
VEGA ENERGY SHPK,INDUSTRIALS
AL.GLOBAL OIL SHA,ENERGY
DELTA SHA,INDUSTRIALS
ZENTIVA PHARMA ALBANIA SHPK,HEALTH CARE
VAKEFI SHPK,MATERIALS
KASTRATI ENERGY SHPK,CONSUMER DISCRETIONARY
EUROTEOREMA PEQIN SHPK,INDUSTRIALS
SALILLARI SHPK,INDUSTRIALS
D-TRANS SHPK,INDUSTRIALS
SAIMIR KORRESHI PF,CONSUMER STAPLES
CITY STREET HOTEL SHPK,CONSUMER DISCRETIONARY
ENBI POWER SHPK,INDUSTRIALS
AMAR LOGISTIC SHPK,INDUSTRIALS
NONA  SHPK,CONSUMER DISCRETIONARY
EMANUEL GAS SHPK,CONSUMER DISCRETIONARY
AGBES CONSTRUKSION SHPK,INDUSTRIALS
SORAVIA ALBANIA SHPK,NOT RELEVANT
SANISERVICE SHPK,HEALTH CARE
KADIU SHA,CONSUMER DISCRETIONARY
ATLAS MILLS SHPK,CONSUMER STAPLES
VEGA SHPK,INDUSTRIALS
SUBGROUP Inter-Nova,HEALTH CARE
WELL SHPK,CONSUMER DISCRETIONARY
LIFE GALLERY SHPK,CONSUMER DISCRETIONARY
AMBRA SHPK,CONSUMER DISCRETIONARY
AXIANS ALBANIA SHPK,INFORMATION TECHNOLOGY
TRING TV SHA,COMMUNICATIONS
AD VANTAGE shpk,CONSUMER DISCRETIONARY
TILUX SHPK,CONSUMER DISCRETIONARY
Group Alfagas,ENERGY
MOTUS SHPK,FINANCIALS
TEKNOXGROUP SHQIPERI SHPK,CONSUMER DISCRETIONARY
IKONA SHPK,MATERIALS
PAPMETAL SHPK,MATERIALS
SEASIDE RESIDENCE I SHPK,REAL ESTATE
VEGA ELECTRIC SHPK,INDUSTRIALS
GEBRUDER WEISS SHPK,INDUSTRIALS
STARTEK SHPK,INDUSTRIALS
A G S SHPK,NOT RELEVANT
UNI-COM SHA,CONSUMER DISCRETIONARY
ALBASCAN TRUCKS&BUSES SHPK,CONSUMER DISCRETIONARY
EVITA SHPK,HEALTH CARE
ONE ALBANIA SHA,COMMUNICATIONS
VOLALBA SHPK,MATERIALS
BOGA SHPK,MATERIALS
APOLON-5 SHPK,CONSUMER STAPLES
NOBEL ILAC VE TICARET ANONIM SIRKET,COMMUNICATIONS
GROUP Eri SHPK,CONSUMER DISCRETIONARY
AB INVESTMENTS SHPK,INDUSTRIALS
AUTO STAR ALBANIA SHA,CONSUMER DISCRETIONARY
VISTA GROUP SHPK,INDUSTRIALS
AEDA 2007 SHPK,CONSUMER STAPLES
R-I-A PLASTIK SHPK,INFORMATION TECHNOLOGY
DEVERON OIL ALBANIA,ENERGY
ALAN-GORE SHPK,CONSUMER DISCRETIONARY
ALDOSCH SHPK,NOT RELEVANT
ARFANET SHPK,INFORMATION TECHNOLOGY
DERRIGAL SHPK,CONSUMER DISCRETIONARY
GLOBALSHER SHPK,CONSUMER DISCRETIONARY
DELTA PHARMA-AL SHPK,HEALTH CARE
TRIMED SHPK,HEALTH CARE
KALEMI TRAVEL & TOURS SHPK,CONSUMER DISCRETIONARY
EMEL 17 SHPK,CONSUMER DISCRETIONARY
INFORM ALBANIA SHPK,INDUSTRIALS
Group Pula.Comerc ,CONSUMER STAPLES
La Brisa shpk,CONSUMER DISCRETIONARY
ICMS SHPK,INDUSTRIALS
STRABAG SHPK,INDUSTRIALS
HELLAS SERVIS SHPK,COMMUNICATIONS
LALA SHPK,INDUSTRIALS
SAFECOMM SHPK,COMMUNICATIONS
IDEAL CONSTRUCTION SHPK,REAL ESTATE
AGHAK CARA SHPK,MATERIALS
WETTA TEL SHPK,INDUSTRIALS
EUROVINI SHPK,INDUSTRIALS
EXTRAMARKET SHPK,CONSUMER STAPLES
PROTON COMMUNICATION SHPK,COMMUNICATIONS
SILBORA SHPK,MATERIALS
NOA ENERGY TRADE SHPK,UTILITIES
LF CONSTRUCTION GROUP SHPK,INDUSTRIALS
GAZ POWER AL,MATERIALS
S-Systems SHa,INFORMATION TECHNOLOGY
START CO SHPK,INDUSTRIALS
BOMIRA SHPK,CONSUMER STAPLES
CKV-NOKI ALBANIA SHPK,INFORMATION TECHNOLOGY
GROUP SHEGA GROUP,INDUSTRIALS
MILIS SHPK,MATERIALS
PRONATYRA KARVAN SHPK,INDUSTRIALS
SEA-FISH SHPK,CONSUMER STAPLES
EUROPA BUILDING SHPK,REAL ESTATE
PERXHOLA SHPK,INDUSTRIALS
SUN PETROLEUM ALBANIA SHPK,CONSUMER DISCRETIONARY
FURNIZUESI I TREGUT TE LIRE SHA,UTILITIES
WESTERN BALKANS UNIVERSITY SHPK,CONSUMER DISCRETIONARY
GROUP KING MIT,CONSUMER STAPLES
GROUP GEAROL,CONSUMER DISCRETIONARY
PRONATYRA TREG SHPK,CONSUMER STAPLES
ELKOS SHPK,CONSUMER STAPLES
FG WALK SHPK,CONSUMER DISCRETIONARY
AGROMEL SHPK,CONSUMER STAPLES
ULZA SHPK,INDUSTRIALS
DAST SHA,MATERIALS
STUDIO MODERNA ALBANIA SHPK,CONSUMER DISCRETIONARY
KLAIS CONSTRUCTION,REAL ESTATE
FIX PRO SHPK,CONSUMER STAPLES
ARMO SHA,ENERGY
ALBANIAN ENERGY SUPPLIER SHPK,UTILITIES
THE BEST CONSTRUCION SHPK,INDUSTRIALS
WONDER SHPK,INDUSTRIALS
DRIZA SHPK,CONSUMER STAPLES
GEGA OIL SHA,ENERGY
AUTORITETI KOMUNIKIMEVE ELEKTRONIKE,NOT RELEVANT
BIOMEDICA SHPK,HEALTH CARE
NEXIA ALBANIA SHPK,INDUSTRIALS
SIKA ALBANIA SHPK,INDUSTRIALS
GLOBAL DISTRIBUTION SHPK,CONSUMER STAPLES
GLOBAL TECHNICAL MECHANICS SHPK,INDUSTRIALS
AMA RECYCLING SHPK,MATERIALS
ALTA GROUP SHPK,CONSUMER STAPLES
KORPORATA E INVESTIMEVE SHQIPTARE,FINANCIALS
BARDHOK MARNIKOLLAJ PF,INDUSTRIALS
HARI LENA SHPK,CONSUMER STAPLES
IN FOOD SHPK,CONSUMER STAPLES
GAVRAN ENERGY SHPK,UTILITIES
GREEN COAST HOTEL SHPK,CONSUMER DISCRETIONARY
INTERKRISS SHPK,CONSUMER STAPLES
WONDER POWER SHA,NOT RELEVANT
RAJCA SHPK,NOT RELEVANT
EURO MARKET SHPK,CONSUMER STAPLES
SUBGROUP EUROPETROL DURRES ALB,ENERGY
BUJARI GROUP SHPK,CONSUMER DISCRETIONARY
IDI 2005 SHPK,INDUSTRIALS
SHULLAZI SHPK,CONSUMER STAPLES
VODAFONE ALBANIA SHA,COMMUNICATIONS
EFOR-K SHPK,ENERGY
I.S.P.P SHA,INDUSTRIALS
COPRI CONSTRUCTION ENTERPRISES,INDUSTRIALS
SORI-AL SHPK,NOT RELEVANT
ENDI SHPK,CONSUMER DISCRETIONARY
BALKAN SPORT SHPK,CONSUMER DISCRETIONARY
AGI KONS SHPK,INDUSTRIALS
CONTINENTAL GROUP SHA,CONSUMER DISCRETIONARY
EL-PROM SHPK,INDUSTRIALS
VIZION OPTIKA SHPK,CONSUMER DISCRETIONARY
KEAD SHPK,INDUSTRIALS
PELIKANI SECURITY SHPK,INDUSTRIALS
ORBICO SHPK,CONSUMER STAPLES
