name,frequency,place_type,place_category
Ostrach,2,river,stream
Ostwie,1,populated place,populated place
Ötinghausen,1,populated place,populated place
Otterbäke,1,river,stream
Otterloh,1,populated place,populated place
Ottwangen,1,populated place,populated place
Owschlager See,1,lake,basin
Palme,1,river,stream
Pankoppe,1,hill,elevation
Papenberge,1,ridge,elevated area
Papenpfuhl,2,pond,basin
Paretz,1,populated place,populated place
Paschen-Bach,1,river,stream
Passendorf,1,populated place,populated place
Pätower Steegen,1,populated place,populated place
Paul See,1,lake,basin
Pausin,1,populated place,populated place
Pechsee,1,pond,basin
Peetzsee,1,lake,basin
Pelz-Graben,1,river,stream
Penzliner See,1,lake,basin
Pępowo,1,lake,basin
Perf,1,river,stream
Perlerkopf,1,hill,elevation
Perrich,1,populated place,populated place
Petersgroden,1,populated place,populated place
Petershöhe,1,hill,elevation
Petzenberg,1,populated place,populated place
Pfaffensee,2,lake,basin
Pfaffenteich,1,pond,basin
Pfahlberg,1,mountain,elevation
Pfeilshof,1,populated place,populated place
Pferdsberg,1,hill,elevation
Pfiffer-Berg,1,hill,elevation
Pfinz,1,river,stream
Pflegersee,1,lake,basin
Pfullingen,1,populated place,populated place
Philippinendorf,1,populated place,populated place
Pian,1,populated place,populated place
Pielitz,1,populated place,populated place
Piepenstöken,1,populated place,populated place
Pilgerzell,1,populated place,populated place
Pingarten,1,populated place,populated place
Pinnau,1,river,stream
Piperberg,1,hill,elevation
Plansee,1,lake,basin
Platte Zwei,1,hill,elevation
Platten Berg,1,ridge,elevated area
Plein,1,populated place,populated place
Pleißbach,1,river,stream
Plettenberg,1,mountain,elevation
Plochinger Kopf,1,hill,elevation
Plothen-Berg,1,hill,elevation
Pocheberg,1,hill,elevation
Pohlitzer Mühlenfließ,1,river,stream
Polarskopf,1,hill,elevation
Polchower Heide,1,populated place,populated place
Pommau,1,populated place,populated place
Posedin Graben,1,river,stream
Posewald,1,populated place,populated place
Poß Beetz,1,bog,marsh
Pötterbeck,1,river,stream
Poviestsee,1,lake,basin
Prälax,1,hill,elevation
Predigerau,1,river,stream
Premberg,1,populated place,populated place
Premerzhofen,1,populated place,populated place
Premsdorf,1,populated place,populated place
Prenzlauer See,1,lake,basin
Pressiger Berg,1,hill,elevation
Prinzen-Berg,1,hill,elevation
Probst Jesar,1,populated place,populated place
Prösebach,1,river,stream
Proseken,1,populated place,populated place
Pulschnitz-Bach,1,river,stream
Pulvermoos,1,marsh,marsh
Purrhagen,1,hill,elevation
Pütjen,1,populated place,populated place
Pütter See,1,lake,basin
Putthaaren,1,river,stream
Quabbenbach,1,river,stream
Quadendambeck,1,populated place,populated place
Quastenberg,1,populated place,populated place
Quatersberg,1,ridge,elevated area
Querenbach,2,populated place,populated place
Questin,2,populated place,populated place
Quirrenbach,1,river,stream
Quohrener Kipse,1,hill,elevation
Rabenstein,4,hill,elevation
Rachelsberg,1,populated place,populated place
Radlhöfe,1,populated place,populated place
Radolfzeller Aach,1,river,stream
Raduschsee,1,lake,basin
Rahnisdorf,1,populated place,populated place
Rain,1,river,stream
Rambin,1,populated place,populated place
Ramitz,1,populated place,populated place
Rammel-Bach,1,river,stream
Rammelsbach,1,river,stream
Rammingen,1,populated place,populated place
Ramper Moor,1,marsh,marsh
Randringhausen,1,populated place,populated place
Rangenbergle,1,hill,elevation
Rangsdorfer See,1,lake,basin
Ransel-Berg,1,hill,elevation
Ranzenthal,1,populated place,populated place
Rappenalpenbach,2,river,stream
Rappoltengrün,1,populated place,populated place
Rassower Bucht,1,bight,concave shoreline
Ratekau,1,populated place,populated place
Rathskirchen,1,populated place,populated place
Rattenberg,2,hill,elevation
Ratzen-Berg,1,hill,elevation
Rauchenberg,2,hill,elevation
Rauenstein,1,hill,elevation
Rauhenbretzingen,1,populated place,populated place
Rauher Berg,19,hill,elevation
Rauher Kopf,1,hill,elevation
Rauns,1,river,stream
Rauschberg,3,hill,elevation
Rauschen-Berg,4,hill,elevation
Rautendorf,1,populated place,populated place
Ravens-Berg,1,hill,elevation
Reckel-Berg,1,hill,elevation
Reckenfeld,1,populated place,populated place
Reckweilerhof,1,populated place,populated place
Reddehausen,1,populated place,populated place
Reding,1,populated place,populated place
Reedwisch,1,marsh,marsh
Regen,1,river,stream
Regina-See,1,lake,basin
Reh-Graben,1,river,stream
Rehgenick,1,hill,elevation
Rehköpfchen,1,hill,elevation
Rehlsberg,1,hill,elevation
Reichenbach bei Winnenden,1,populated place,populated place
Reichhut,1,populated place,populated place
Reichlkofen,1,populated place,populated place
Reidenbach,1,river,stream
Reifberg,1,hill,elevation
Reineck,1,mountain,elevation
Reinhardswald,1,mountains,elevated area
