name,industry
CHIMICA SA ORASTIE,CONSUMER DISCRETIONARY
B BRAUN PHARMACEUTICALS S A,NOT RELEVANT
RADIO COM GRUP SRL,COMMUNICATIONS
BERE SPIRT TURNU SEV,NOT RELEVANT
ALLIANCE COMPUTERS SRL,INFORMATION TECHNOLOGY
KOVOSTROJ SRL,INDUSTRIALS
SUBGROUP MONTECRISTO CONSOLIDATED,CONSUMER DISCRETIONARY
VELUTO SRL,NOT RELEVANT
AVI-TOP SA,NOT RELEVANT
DEKOMTE DE TEMPLE ENGINEERING SRL,INDUSTRIALS
SC COOP DE CONSUM FEDERALCOOP BAIA,NOT RELEVANT
ARC BRASOV SRL,NOT RELEVANT
M & SONS INTERNATION,NOT RELEVANT
INDUSTRIAL STEEL SRL,NOT RELEVANT
DANIELA BINDA,NOT RELEVANT
ANGIOCARE SRL,HEALTH CARE
ELCOPREST MOTORS SRL,CONSUMER DISCRETIONARY
AX CONSULTING IFN SA,NOT RELEVANT
ACCENT BUSINESS CONSULTING STL,INDUSTRIALS
VIILE BUDUREASCA SRL,CONSUMER STAPLES
SYNOTECH GLOBAL SERVICES ROMANIA,INFORMATION TECHNOLOGY
SALIX PHARM SRL,CONSUMER STAPLES
SARA TOM COMPANY SRL,CONSUMER STAPLES
MFOREST GROUP SRL,NOT RELEVANT
ELECTRIC NAVINSTAL SRL,INDUSTRIALS
AVIROM POULTRY SEVEN SRL,CONSUMER STAPLES
HAGERO SRL,INDUSTRIALS
GEORGE EUROTRANS 2007 SRL,INDUSTRIALS
CONTAKT EXPRESS LOGISTIK SRL,CONSUMER DISCRETIONARY
AGROLINEVOL SRL,CONSUMER STAPLES
E.N.B. SRL,CONSUMER STAPLES
SC WEST EUROTRANS SRL,NOT RELEVANT
FARMACEUTICA ANA-MARIA SRL,HEALTH CARE
MEDITUR SA,INDUSTRIALS
INTERBRANDS ORBICO SRL,CONSUMER STAPLES
TERRA PALFINGER SRL,INDUSTRIALS
CONTINENTAL HOTELS SA,REAL ESTATE
CYBER SOCIETY DIVISION SRL,INFORMATION TECHNOLOGY
MATERNA CARE SRL,HEALTH CARE
BALLUFF AUTOMATION SRL,INDUSTRIALS
DEEP SERV 2000 S R L,INDUSTRIALS
BUSU S. VASILE II,CONSUMER STAPLES
XENIA SA,INDUSTRIALS
NALMARI TRANS SRL,INDUSTRIALS
GROUP REMAT ARDEAL,MATERIALS
DIGITAL TRUST SC SRL,INDUSTRIALS
INTER TRANS LOGISTICS SRL,INDUSTRIALS
ALEX BUILDING,NOT RELEVANT
GROUP AGRO BADEN,CONSUMER STAPLES
ALDIS,CONSUMER STAPLES
SOC NAT A SARII SA BUC SUC SALINA S,NOT RELEVANT
ECOENERGIA IMMO SRL,INDUSTRIALS
PRINCIPAL COMPANY DA,CONSUMER STAPLES
TORMA FOREST,CONSUMER DISCRETIONARY
GAZ EST SA VASLUI,UTILITIES
GROUP TELETEXT,CONSUMER STAPLES
NOVO TRUCKS,NOT RELEVANT
OTTER-DISTRIBUTION SRL,NOT RELEVANT
LEXI STAR SRL,NOT RELEVANT
ICE MEAT COMPANY,CONSUMER STAPLES
AGROFAM TRADING SRL,CONSUMER STAPLES
TREMOT DOBRE SI FIII SRL,CONSUMER STAPLES
MAS P.L.C.,REAL ESTATE
SONAR PROJECT SRL,CONSUMER STAPLES
FOKUS INVEST S R L,REAL ESTATE
AVANGATE SRL,INFORMATION TECHNOLOGY
AGROPROD CARTOF S.R.L,CONSUMER STAPLES
CARMISTIN INTERNATIONAL,CONSUMER STAPLES
AVICARVIL FARMING SRL,CONSUMER STAPLES
MELINDA IMPEX,NOT RELEVANT
GENIUS NUTRITION SRL,CONSUMER STAPLES
DIASIL SERVICE SRL,INDUSTRIALS
TCHIBO COFFEE SERVICE SRL,CONSUMER STAPLES
TOTAL AGRO GRAIN SRL,CONSUMER STAPLES
MIXAJ COM SRL,CONSUMER DISCRETIONARY
GROUP BOROMIR,NOT RELEVANT
APAVIL SA,UTILITIES
GLOBE GROUND ROMANIA SRL,INDUSTRIALS
BIODAM SRL,CONSUMER STAPLES
ROM FARMING 2007 SRL,CONSUMER STAPLES
PRACTIC LEASING IFN SA,FINANCIALS
S.P.G.-TECH SRL,REAL ESTATE
OLTINA IMPEX PROD COM SRL,CONSUMER STAPLES
REVERSE LOGISTIC SRL,INDUSTRIALS
VASTEX SA,CONSUMER DISCRETIONARY
HIDROMECANICA SA BRASOV,NOT RELEVANT
MUFLONUL PROD SRL,NOT RELEVANT
WOLF SYSTEM SRL,INDUSTRIALS
OCOLUL SILVIC PRIVAT OBSTEA TULNICI,NOT RELEVANT
SEQUENCE SRL,CONSUMER DISCRETIONARY
EUROPART ROMPART SRL,CONSUMER DISCRETIONARY
D A I R COMEXIM S R L,CONSUMER DISCRETIONARY
TIMARA SRL,MATERIALS
FUNDATIA APME,NOT RELEVANT
GREEN & WHITE SRL,CONSUMER STAPLES
ATLANTIS PROJECT SRL,INDUSTRIALS
CUCINA BTT SRL,CONSUMER DISCRETIONARY
SPIC AGRO SRL,CONSUMER STAPLES
PRODCEREAL SRL,CONSUMER STAPLES
SNICK AMBALAJE SI CONSUMABILE SRL,MATERIALS
DENTEX TRADING SRL,HEALTH CARE
UMB TRADING CO. SRL,INDUSTRIALS
BOX ELYTE SRL,MATERIALS
ECOLOR SRL,CONSUMER DISCRETIONARY
INVESTATITUDE S.R.L.,REAL ESTATE
IDEAL FOODPACK SRL,MATERIALS
ALBO PACK SRL,NOT RELEVANT
TANTAL COMPANY SRL,NOT RELEVANT
FERRALT SA,NOT RELEVANT
ELMET ENERGIE SRL,INDUSTRIALS
MEDICAL TECHNOLOGIES INTERNATIONAL,HEALTH CARE
FLIPPER COMIMPEX S R L,CONSUMER STAPLES
CHIS & CHIS SRL,MATERIALS
VIGOMARM SRL,MATERIALS
CASCADE BUILDING SRL,REAL ESTATE
GROUP DAN & MAR,CONSUMER STAPLES
ASOCIATIA DE VANATOARE TARA LAPUSUL,NOT RELEVANT
IIRUC SERVICE SRL,INFORMATION TECHNOLOGY
HIDRO VALEA PRAHOVEI S.A,NOT RELEVANT
TRANSPARENT DESIGN SRL,MATERIALS
LABORATOARELE RGM SRL,HEALTH CARE
EUROPAEXPEDITIE SRL,INDUSTRIALS
GROUP AFRICAN INDUSTRIES,CONSUMER STAPLES
CAMBELA PROD SRL,MATERIALS
EUROPAN PROD SA,INDUSTRIALS
LTA MONDIAL SRL,CONSUMER STAPLES
DELTACONS SA/ CII FLORESCU MIRCEA S,NOT RELEVANT
KARL STORZ ENDOSCOPIA ROMANIA SRL,HEALTH CARE
ALTEX LOGISTIC & DISTRIBUTION S R L,INDUSTRIALS
UNILINE TCS SRL,INFORMATION TECHNOLOGY
BITI TIMPLARIE,INDUSTRIALS
BENNINGHOVEN SIBIU,CONSUMER DISCRETIONARY
HALI 2000 SRL,CONSUMER STAPLES
BIROUL DE CREDIT SA,INDUSTRIALS
MEDIA SAT SRL,COMMUNICATIONS
PETROUZINEX SRL,INDUSTRIALS
CORAMET IMPORT EXPORT SRL,INDUSTRIALS
S C AUGSBURG INTERNATIONAL IMPEX S,CONSUMER DISCRETIONARY
UNITIP GLOBAL SRL,INDUSTRIALS
AGER LEASING GIURGIU FILIALA NEAMT,NOT RELEVANT
SORCANI SRL,INDUSTRIALS
GROUP VALSI,MATERIALS
ECO PETROLEUM SA,NOT RELEVANT
AGROPEC DIONIS SRL,CONSUMER STAPLES
GROUP ATLANTIS,INDUSTRIALS
CMC & PDA DISTRIBUTION SRL,CONSUMER STAPLES
UNICOM TRADE & FINANCE SRL,ENERGY
SubGroup World Class,CONSUMER DISCRETIONARY
VOESTALPINE RAILWAY SYSTEMS ROMANIA,NOT RELEVANT
IPA SA,NOT RELEVANT
BURSA ROMANA DE MARFURI SA,INDUSTRIALS
NEDALIMENT PROD SRL,NOT RELEVANT
TRACOROM SRL,NOT RELEVANT
CONCRET BETON SRL,MATERIALS
AMAGEO SRL,MATERIALS
CONSTRUCT MOD SRL,INDUSTRIALS
BARRECO SRL,CONSUMER DISCRETIONARY
OTPROM BUSINESS INVEST SRL,NOT RELEVANT
ROLAST SA,REAL ESTATE
ROMKATEL SRL,NOT RELEVANT
MOBALP FURNITURE SA,NOT RELEVANT
APA CANAL ILFOV SA,UTILITIES
DADYCOM SRL,CONSUMER STAPLES
EUROWEB ROMANIA,NOT RELEVANT
ROMANIAN WATER TECHNOLOGIES SRL,INDUSTRIALS
CONTAINER FACTORY IASI,MATERIALS
MINMETAL SA,INDUSTRIALS
SCHACHERMAYER ROMANIA S R L,INDUSTRIALS
TRAMECO SA,NOT RELEVANT
PUBLITEC SRL,NOT RELEVANT
CASTELLUCI,NOT RELEVANT
MANIFATTURE ITALIANE PROD SRL,CONSUMER DISCRETIONARY
MIRA WAREHOUSING GROUP S.R.L,INDUSTRIALS
ILCOST PROD SRL,CONSUMER DISCRETIONARY
ADPSE CATALACTICA FIL TELEORMAN,NOT RELEVANT
AGROMEC DRAGANESTI SA,CONSUMER STAPLES
ATALIAN ROMANIA SRL,INDUSTRIALS
RURAL CAPITAL DOI SRL,NOT RELEVANT
CTE SOLUTION UTILAJE SPECIALIZATE S,INDUSTRIALS
AGRIROM SRL,CONSUMER STAPLES
AL STOM COMPANY SRL,INDUSTRIALS
TRIOMOUNT EXPERT TEAM SRL,INDUSTRIALS
DEDEMAN SRL,CONSUMER DISCRETIONARY
GROUP SELF,CONSUMER DISCRETIONARY
DAVIDE CONSTRUCT SRL,INDUSTRIALS
ELECTRO TOTAL SRL,INDUSTRIALS
NOUA TEI COM,MATERIALS
DM DROGERIE MARKT SRL,CONSUMER DISCRETIONARY
WATER SYSTEMS INTERNATIONAL SRL,INDUSTRIALS
TOTAL NATURAL SRL,UTILITIES
KETOS PRODUCTION SRL,CONSUMER STAPLES
BARLETA SRL,MATERIALS
ECO WIND COROD SRL,UTILITIES
AGROLAND AGRIBUSINESS SA,CONSUMER STAPLES
BAT MEDIAS SA,ENERGY
PROCARS 97 SRL,CONSUMER DISCRETIONARY
FRONTERA TRADING SRL,CONSUMER STAPLES
PHARMA 1 HEALTH CONCEPT SRL,CONSUMER STAPLES
INTEGRA NEW SRL,CONSUMER STAPLES
CONTINENTAL AUTOMOTIVE ROMANIA SRL,CONSUMER DISCRETIONARY
ZLATOS GRUP SRL,MATERIALS
PROINVEST REAL ESTATE SRL,REAL ESTATE
NIG METAL VEST SRL,INDUSTRIALS
OYL COMPANY HOLDING AG SRL,INDUSTRIALS
IMOBILIARA B.A.C. SRL,REAL ESTATE
RIEKER ROMANIA SRL,NOT RELEVANT
ARMATURA SA,INDUSTRIALS
BORG INDUSTRIAL DEVELOPMENT SRL,REAL ESTATE
ILS DISTRIBUTION,CONSUMER DISCRETIONARY
SC ADONIS 2 SRL,INDUSTRIALS
COTY COSMETICS ROMANIA,NOT RELEVANT
ASTALDI SPA ITALI SUC ROM BUC PCT P,NOT RELEVANT
PRIMA NOVA SRL,CONSUMER STAPLES
JUNGHEINRICH RECONDITIONARE ROMANIA,INDUSTRIALS
CRINSUIN SA,CONSUMER STAPLES
STAR MET S A,MATERIALS
MIHAI S VARCIU,NOT RELEVANT
MARTENS SA,CONSUMER STAPLES
TURISM DACIA SA,NOT RELEVANT
FAVIL SA,CONSUMER DISCRETIONARY
MARTIFER CONSTRUCTII SRL,INDUSTRIALS
PRODUCTIE COMERT SI SERVICII TIMATE,CONSUMER STAPLES
IND SILVA,NOT RELEVANT
GREENTECH SA,INDUSTRIALS
ASOCIATIA ONCOHELP TIMISOARA,HEALTH CARE
AUTOSERVICE SRL,CONSUMER DISCRETIONARY
MONTIN SA,INDUSTRIALS
CENTRUM CONSTRUCT BETON SRL,MATERIALS
TERMOHABITAT SRL,INDUSTRIALS
MOLDOVAN CARMANGERIE S.R.L,CONSUMER STAPLES
ERIKA STAR SRL,MATERIALS
STEINEL DISTRIBUTION SRL,INDUSTRIALS
AVICARVIL FRESH SRL,CONSUMER STAPLES
AVICOLA TARTASESTI POULTRY SRL,CONSUMER STAPLES
BERARIA H SRL,CONSUMER DISCRETIONARY
Group EMMA ALPHA HOLDING,UTILITIES
REGIA PUBLICA LOCALA O S PADURILE F,MATERIALS
STAR 2001 SA,INDUSTRIALS
JAM SESSION AGENCY S.R.L,COMMUNICATIONS
VIACONS RUTIER SRL,INDUSTRIALS
CRISCOSERV SRL,INDUSTRIALS
CRIANA GAS,CONSUMER DISCRETIONARY
AUTO CLASS,NOT RELEVANT
COMPANIA AQUASERV SA,NOT RELEVANT
MOTORACTIV SRL,CONSUMER DISCRETIONARY
INTERCEREAL SA,CONSUMER STAPLES
LIPOPLAST SRL,INDUSTRIALS
EXFLOR RETAIL SRL,CONSUMER STAPLES
BRICOPLUS DISTRIBUTION,INDUSTRIALS
MAESTRO TRADING SRL,NOT RELEVANT
SHOES GROUP 2000 SRL,CONSUMER DISCRETIONARY
ICCO E.M.T.,NOT RELEVANT
VITAL&HEYL SRL,NOT RELEVANT
SEBASTIAN S R L,NOT RELEVANT
IDEAPHARM SA,NOT RELEVANT
ENERGOBIT ESCO SA,INDUSTRIALS
VIPOL IMPEX SRL,MATERIALS
GRUP CONSTRUCT SRL,INDUSTRIALS
GERO TRADE GROUP SRL,CONSUMER DISCRETIONARY
ITC ALFA RO SRL,NOT RELEVANT
RELACOS PRIME SRL,REAL ESTATE
ALEXANDRA FARM SRL,NOT RELEVANT
MARIA CEREALE SRL,CONSUMER STAPLES
PHARMACHEM DISTRIBUTIE SA,HEALTH CARE
DIAMED CENTER SRL,HEALTH CARE
INTEGRINE SRL,HEALTH CARE
KMG ROMPETROL SERVICES CENTER SRL,INDUSTRIALS
INDCOM SA,REAL ESTATE
ARAL M T B SRL,CONSUMER DISCRETIONARY
BRANTNER SERVICII ECOLOGICE SRL,INDUSTRIALS
INDUSTRIAL MD TRADING,NOT RELEVANT
SC RENCI SRL,CONSUMER STAPLES
Diverse Forderungen Kwizda Agro,MATERIALS
Transilvania Constructii SA,REAL ESTATE
ROPECO BUCURESTI SRL,INFORMATION TECHNOLOGY
HOLVER SRL,MATERIALS
FARMIX FARM SRL,CONSUMER STAPLES
DANLIN XXL SRL,INDUSTRIALS
MEDIST SRL ,HEALTH CARE
RECYCLING MONDO PLAST SRL,MATERIALS
EURO TOP GRAFIX SRL,INDUSTRIALS
TURBOENERGY POWER CHISINAU SC TARGO,INDUSTRIALS
Group Glissando,MATERIALS
YAGIZ IMPEX SRL,NOT RELEVANT
GULIVER PRODCOM,INDUSTRIALS
DIRECTIA REGIONALA DE POSTA SUD MUN,NOT RELEVANT
VITIVINICOLA BASARABI,NOT RELEVANT
Bolt Services RO SRL,INDUSTRIALS
J.F. Furnir srl,MATERIALS
ILE VIOREL CONSTRUCT SRL,INDUSTRIALS
FUNDATIA ORIZONT,NOT RELEVANT
AGROZOOINDUSTRIALA SRL,NOT RELEVANT
CYBER SRL,HEALTH CARE
O.U.A.I. ZMEICA,CONSUMER STAPLES
PANEMAR MORARIT SI PANIFICATIE SRL,CONSUMER STAPLES
ALCADIBO TRADING SA,INDUSTRIALS
PROMS CONCEPT GROUP SRL,INDUSTRIALS
GROUP ANGST,CONSUMER STAPLES
BOUTIQUE MALL SRL,CONSUMER DISCRETIONARY
MELNY SRL,INDUSTRIALS
SAPOROSO EQUIPMENT SRL,INDUSTRIALS
VALEO LIGHTING INJECTION SA,CONSUMER DISCRETIONARY
GENERAL LEASING SA,NOT RELEVANT
INFOMED FLUIDS SRL,NOT RELEVANT
CRICONS SRL,INDUSTRIALS
E-P RAIL SRL,INDUSTRIALS
DMF POLIPLAST SRL,MATERIALS
LABORATOARELE SPUMA SRL,CONSUMER STAPLES
ANGST RETAIL S.R.L,CONSUMER STAPLES
NOVA POWER & GAS SRL,UTILITIES
AUTOCHEMICALS SRL,CONSUMER DISCRETIONARY
TUB INTEGRAL SRL,CONSUMER STAPLES
SC PROMAT COMIMPEX SRL,CONSUMER STAPLES
CARGILL AGRICULTURA SRL,CONSUMER STAPLES
ELIXDAN PROD COM IMPEX SRL,MATERIALS
TCE BOVISELECT S.R.L,CONSUMER STAPLES
AVPS SIGHISOARA,INDUSTRIALS
PRIME GREEN BUILD,INDUSTRIALS
VEST TRACT SRL,INDUSTRIALS
CARDINAL SRL,MATERIALS
MAR-IO PRODUCT SRL,FINANCIALS
FUNDATIA PENTRU DEZVOLTAREA SOC.CIV,CONSUMER DISCRETIONARY
CHEMICAL LTD SRL,CONSUMER DISCRETIONARY
HIDRO TARNITA SA,UTILITIES
C.N.A.D.N.R.- D.R.D.P,NOT RELEVANT
ROMPETROL WELL SERVICES SA,NOT RELEVANT
FUNDATIA CENTRUL DE RESURSE JURIDIC,NOT RELEVANT
HARTING ROMANIA MANUFACTURING SCS,NOT RELEVANT
LIBRI ROMANIA SRL,NOT RELEVANT
TESS INDUSTRIE SA,NOT RELEVANT
GROUP MET CAR SRL,INDUSTRIALS
D A I R COMEXIM 2000 SRL,CONSUMER DISCRETIONARY
POLARIS MEDICAL CLINICA TRATAM. SI,HEALTH CARE
BUILD SERV TRADE SRL IN INSOLVENTA,INDUSTRIALS
FEDERATIA ROMANA DE FOTBAL,NOT RELEVANT
DUO SELECT IMPEX SRL ZALAU,CONSUMER STAPLES
UNEVA HOLDING ROM SRL,NOT RELEVANT
CENTRUL DE DIAGNOSTIC ARMEDICA SRL,HEALTH CARE
TULIP MANAGEMENT SRL,REAL ESTATE
ROX CONSTRUCT IMPEX SRL,INDUSTRIALS
PROCESS ENGINEERING SRL,INDUSTRIALS
ERBASU TOTAL CONSTRUCT SA,INDUSTRIALS
US FOOD NETWORK,CONSUMER DISCRETIONARY
GROUP ARTOIL,INDUSTRIALS
GROUP OPTIMEAT,CONSUMER STAPLES
Group Nova Company,CONSUMER STAPLES
TOLIL COMPANY SRL,CONSUMER STAPLES
DANUBIA FARMING SRL,CONSUMER STAPLES
AGRO INVEST VALEA DACILOR SRL,CONSUMER STAPLES
SCOALA GIMNAZIALA I D SIRBU PETRILA,CONSUMER DISCRETIONARY
SIGMA PREMIUM SRL,REAL ESTATE
COMPONEVO S.R.L,CONSUMER DISCRETIONARY
AGREGATE RUSU COMPANY SRL,MATERIALS
KRONDENT S.A,HEALTH CARE
NIVA PRODCOM SRL,INDUSTRIALS
Subgroup AFI Europe N.V.,REAL ESTATE
GROUP FOISOR COM,CONSUMER STAPLES
DORNA SA,NOT RELEVANT
MONDEX SA,NOT RELEVANT
AUTOSTAL SERVICE SRL,NOT RELEVANT
NEW LINK SRL,NOT RELEVANT
"ASOCIATIA DE LOCATARI ""ANL 2007""FET",NOT RELEVANT
TACROM DRILLING SRL,ENERGY
METROREX SA,INDUSTRIALS
DRDP CLUJ,INDUSTRIALS
CET ARAD SA,UTILITIES
LEONARDO SRL,CONSUMER DISCRETIONARY
FULGER ZAREA COM SRL,CONSUMER STAPLES
GROPENEANU COM SRL,CONSUMER STAPLES
ICG INTEGRATED CONSULTING GROUP SRL,INDUSTRIALS
GROUP Ecore,MATERIALS
AGROBARAGANUL SRL,NOT RELEVANT
TMUCB SA BUCURESTI SUCURSALA SLOBOZ,INDUSTRIALS
FORA OIL AND GAS SRL,ENERGY
GRUP DEZVOLTARE RETELE SA,UTILITIES
MARIA GROUP SRL,CONSUMER STAPLES
HADES TERRA HOLDING SRL,CONSUMER STAPLES
MARMOSIM SA,MATERIALS
STRATEGIC VENTURES SRL,NOT RELEVANT
HIGH-TECH CLIMA SRL,INDUSTRIALS
AVIROM POULTRY SIX SRL,CONSUMER STAPLES
OMV PETROM GLOBAL SOLUTIONS SRL,ENERGY
ARMAND CONSULTING SRL,INDUSTRIALS
CHEESE PASTA SRL,CONSUMER DISCRETIONARY
INDEMINAREA PRODCOM SRL,INDUSTRIALS
AVICARVIL RED SRL,CONSUMER STAPLES
SOLAR CELL SRL,INDUSTRIALS
IMOBILIA CREDIT IFN SA,NOT RELEVANT
GLORIA MARKET SRL,CONSUMER STAPLES
LIDL BUSINESS SERVICES SRL,INDUSTRIALS
GENERAL NIC IMPORT EXPORT SRL,REAL ESTATE
COLUMBUS OPERATIONAL SRL,CONSUMER STAPLES
CHIMCOMPLEX SA BORZESTI,MATERIALS
SUBGROUP CLINICA MEDISPA,HEALTH CARE
Egger Technologia SRL,MATERIALS
PANADRIA SRL,INDUSTRIALS
CLM TRANS SRL,INDUSTRIALS
BAUMEISTER SRL,NOT RELEVANT
BOROMIR PROD SA,NOT RELEVANT
KLG EUROPE LOGISTICS,NOT RELEVANT
MIB PRODCOM SRL,CONSUMER STAPLES
MEDIA ALPHA PUBLISHERS,CONSUMER DISCRETIONARY
BLUE SHARK S R L,CONSUMER STAPLES
OCEAN FISH SRL,CONSUMER STAPLES
ENOL GRUP SA,UTILITIES
IASON SA BRASOV,NOT RELEVANT
N BITOIU VLAD INTREPRI,CONSUMER STAPLES
ASOC EKA-EDUCATIE PT LIDERII DE MAI,CONSUMER DISCRETIONARY
CATEX SA,CONSUMER DISCRETIONARY
AVIATION PETROLEUM SRL,INDUSTRIALS
ROMILEXIM TRADING LI,NOT RELEVANT
DUNAREA FARMS SRL,CONSUMER STAPLES
TIB COMPANY CONTRACTOR SRL,INDUSTRIALS
OCEANIA SRL,CONSUMER STAPLES
RAFINARIA STEAUA ROMANA,ENERGY
TIRIAC LEASING IFN SA,FINANCIALS
TELLENCE TECHNOLOGIES SRL,INFORMATION TECHNOLOGY
RCI LEASING ROMANIA IFN SA,FINANCIALS
UNIX AUTO SRL,CONSUMER DISCRETIONARY
AVIROM POULTRY SRL,CONSUMER STAPLES
PPC ENERGIE SA,UTILITIES
GENESYS MEDICAL CLINIC SRL,HEALTH CARE
GLOBAL TECHNICAL SYSTEMS SA,INDUSTRIALS
DEUTSCHE BAHN CARGO ROMANIA,INDUSTRIALS
PRO BEAUTY RETAIL SRL,CONSUMER STAPLES
ALREDIA SRL,MATERIALS
REBELDOT SOLUTIONS S.R.L,INFORMATION TECHNOLOGY
GREENTECH SLOVAKIA S.R.O,INDUSTRIALS
LIMAGRAIN ROMANIA SRL,CONSUMER STAPLES
PETRIC CEREAL AGRO SRL,CONSUMER STAPLES
KARPATBAU CONSTRUCT SRL,NOT RELEVANT
VITA CARE FLAV SRL,HEALTH CARE
FILIALA OCOLUL SILVIC MURESUL,MATERIALS
IMALUC COM SRL,CONSUMER STAPLES
STURTZ ROMANIA SRL,INDUSTRIALS
GROUP RBC,INFORMATION TECHNOLOGY
EUROCLINIC HOSPITAL SA,HEALTH CARE
Group Senia Company 999,CONSUMER DISCRETIONARY
Centrala Electrica de,UTILITIES
HIDROCONSTRUCTIA SA UCM BANAT,NOT RELEVANT
WK GROUP SRL,NOT RELEVANT
NICOLETA MAURER,NOT RELEVANT
NETWORK DISTRIBUTION SPECIALIST S R,NOT RELEVANT
ACTIVITATEA GOSCOM SA ORASTIE,UTILITIES
EUROBETON SRL,CONSUMER DISCRETIONARY
MASINI-UNELTE SI MECANIZARI UTB SA,NOT RELEVANT
DANIELLE CONSULTANTA SRL,NOT RELEVANT
AGROALIM DISTRIBUTION SRL,NOT RELEVANT
B&B CONSTRUCTII CLADIRI 2008,NOT RELEVANT
FIREX ENGINEERING SR,INDUSTRIALS
UNIQA SOFTWARE SERVICES SRL,INFORMATION TECHNOLOGY
BUILDING ASTROM,NOT RELEVANT
GROUP COTNARI,CONSUMER STAPLES
CONTAINERDIENST SIBIU SRL,INDUSTRIALS
PHARMA 1 MARKETING & SALES S.R.L,HEALTH CARE
Group CONSICOM,CONSUMER STAPLES
BEAUTY MED SOLUTION SRL,INDUSTRIALS
MARCOS PROVIT SA,HEALTH CARE
APAN AGRICULTURE EQUIPMENTS SRL,INDUSTRIALS
TEHNOINVEST & CO RECYCLING SA,MATERIALS
ELCANI SRL,CONSUMER DISCRETIONARY
TRANSYLVANIA SPEDITION SRL,INDUSTRIALS
PLASTY PROD SA,COMMUNICATIONS
RIVIERA BIKE SRL,CONSUMER DISCRETIONARY
PrinTec Austria Holding AG,INFORMATION TECHNOLOGY
Group Globalworth,REAL ESTATE
TITAN MACHINERY ROMANIA SRL,INDUSTRIALS
ARTROM STEEL TUBES S.A.,MATERIALS
OMP SRL,INDUSTRIALS
GROUP ORGANIC LINNEA,CONSUMER STAPLES
VIR CO INDUSTRY SRL,INDUSTRIALS
ROM STAR SRL,CONSUMER DISCRETIONARY
INOVATIV LOGISTIC SRL,INDUSTRIALS
COMPANIA DE SALUBRITATE BRANTNER VE,INDUSTRIALS
SUBGROUP PPI,CONSUMER STAPLES
H.L.K. TRADE SRL,CONSUMER DISCRETIONARY
PRINTEX SA,REAL ESTATE
DEVEGA SRL,INDUSTRIALS
EURONET SERVICES SRL,NOT RELEVANT
MOBILTRANS ROMANIA SRL,NOT RELEVANT
CRANG TERMINAL SRL,INDUSTRIALS
EUROTRUCKS SRL,CONSUMER DISCRETIONARY
IBERICA AUTO SRL,CONSUMER DISCRETIONARY
Group Teamnet,INFORMATION TECHNOLOGY
COMTRAM,INDUSTRIALS
TRANS INTERNATIONAL SPED N.C.A. SRL,INDUSTRIALS
G4S FIRE&SAFETY SRL,INDUSTRIALS
COVA GHERA & CO IN FALIMENT,MATERIALS
SNS BUCURESTI SUC PRAID,NOT RELEVANT
VITICOLA SARICA NICULITEL SA,CONSUMER STAPLES
TIMPUL ARMONIEI SRL,REAL ESTATE
MRL LOGISTIK INVEST,INDUSTRIALS
Subgroup ProfiRom,CONSUMER STAPLES
MOBIL DISTRIBUTIE,NOT RELEVANT
MARMAN COMTRANS SRL,NOT RELEVANT
DHL FREIGHT ROMANIA SRL,INDUSTRIALS
Group Coriolan,CONSUMER STAPLES
ZIP SECURITY SISTEMS SRL,INDUSTRIALS
NURALTAY G. EMEL,NOT RELEVANT
GROUP PREMIER,INDUSTRIALS
NEW KOPEL ROMANIA,INDUSTRIALS
TNT ROMANIA SRL,INDUSTRIALS
SubGROUP GADA,HEALTH CARE
LANDBRUK SRL,CONSUMER STAPLES
R&R GAS IMPEX SRL,CONSUMER DISCRETIONARY
ASOCIATIA CLUBUL SPORTIV ORASENESC ,COMMUNICATIONS
HAEMOLAB IMPEX SRL,HEALTH CARE
ALMATAR TRANS SRL,INDUSTRIALS
MICUL AGRICULTOR SRL,CONSUMER STAPLES
GROUP L'INTESA PROMOTIVE,CONSUMER DISCRETIONARY
FLOAD LOGISTIC SRL,INDUSTRIALS
AVICARVIL FARMS SRL,CONSUMER STAPLES
CONARG SA FILIALA STEFANESTI,NOT RELEVANT
TORA SRL,NOT RELEVANT
SUN GES PARK SRL,NOT RELEVANT
HOFMANN ROMANIA SRL,NOT RELEVANT
FEPA TRADING SRL,INDUSTRIALS
GINO ELECTRONICS SRL,NOT RELEVANT
OST MOTION SRL,INDUSTRIALS
STRATTON INTERNATIONAL SRL,MATERIALS
KNOXCRIS SERV,NOT RELEVANT
GLOBALNET SRL,NOT RELEVANT
MEGA METAL INOX SRL,INDUSTRIALS
Gemuese-Garten s.r.l.,CONSUMER STAPLES
SIMACO VEST SRL,NOT RELEVANT
SC IKEA ROMANIA SRL,CONSUMER DISCRETIONARY
CONSTRUCTII SI TRANSPORT GHERASE SA,INDUSTRIALS
ARIAM AGROLIM SRL,CONSUMER STAPLES
ALISA FARM MANAGEMENT SRL,NOT RELEVANT
PROMETHEUS PROGRAMMATIC AGENCY SRL,CONSUMER DISCRETIONARY
UTILNAVOREP SA,INDUSTRIALS
AEP EUROPEAN MARKET SRL,CONSUMER DISCRETIONARY
SANALACT SRL,NOT RELEVANT
HENI TRANS SRL,NOT RELEVANT
TERRA CONSTRUCTII,MATERIALS
ELECTROPUTERE VFU PASCANI SA,INDUSTRIALS
BRENNEKA INSTALL SRL,INDUSTRIALS
