name,industry
MADIRAZZA D.O.O.,NOT RELEVANT
PLO-RENT D.O.O.,CONSUMER DISCRETIONARY
MALI KVART D.O.O.,REAL ESTATE
ILIC-SUMARSTVO D.O.O.,MATERIALS
CROZ D.O.O.,INFORMATION TECHNOLOGY
ZATVORENI KRUG D.O.O.,REAL ESTATE
"NIKOLA JAKOVIC, JAKOVIC - PROMET VL",INDUSTRIALS
ECNSI,NOT RELEVANT
"SPORT TISAK I TRGOVINA, VL. ALEN SK",NOT RELEVANT
AUTO CENTAR ALEKSIC D.O.O.,CONSUMER DISCRETIONARY
RUDAR drustvo s ogranicenom,MATERIALS
"SANJA VARESKO, FERRO",CONSUMER DISCRETIONARY
LASKO GRUPA D.O.O.,CONSUMER STAPLES
TZDNZ,INDUSTRIALS
LUXOR CISCENJE I ODRZAVANJE D.O.O.,INDUSTRIALS
KEFO D.O.O.,MATERIALS
PLOCANSKA PLOVIDBA D.O.O.,INDUSTRIALS
CIKLI D.O.O. U LIKVIDACIJI,NOT RELEVANT
KIKA UPRAVLJANJE NEKRETNINAMA D.O.O,CONSUMER DISCRETIONARY
RAJ D.O.O.,NOT RELEVANT
GROUP DIV,MATERIALS
"RIO-PAK, SLAVONSKI BROD VL. MARIJA",CONSUMER STAPLES
P. S. C. PRIMORJE D. O. O.,CONSUMER DISCRETIONARY
HENNLICH D.O.O.,INDUSTRIALS
LU JELEN VELIKA HRASTILNICA,NOT RELEVANT
PROJEKTGRADNJA PLUS D.O.O.,INDUSTRIALS
SCHACHERMAYER D.O.O.,INDUSTRIALS
SUBGROUP KING ICT,INFORMATION TECHNOLOGY
GAJANA KOP D.O.O.,INDUSTRIALS
B.M.V. INZENJERING D.O.O.,REAL ESTATE
CROMA-VARAZDIN D.O.O.,CONSUMER STAPLES
INDUSTRY IMPEX D.O.O.,NOT RELEVANT
POLITE D.O.O.,NOT RELEVANT
ORO KLIMA - GRUPA EM D.O.O.,CONSUMER DISCRETIONARY
ELOG ADRIA D.O.O.,INDUSTRIALS
STIKO TRGOVINA D.O.O.,CONSUMER DISCRETIONARY
PZC VARAZDIN D.D.,INDUSTRIALS
OPG STANKO BARBARIC,CONSUMER STAPLES
KLEK D.O.O.,NOT RELEVANT
ZDRAVSTVENA USTANOVA LJEKARNA JADRA,NOT RELEVANT
GROUP VIADUKT,INDUSTRIALS
MARAGENT D. O. O. U STECAJU,INDUSTRIALS
HADZIJUSUFOVIC AMIR,NOT RELEVANT
USTANOVA ZA ZDRAVSTVENU NJEGU U KUC,NOT RELEVANT
OTOS D.O.O.,NOT RELEVANT
"MARIJAN TULIC, UGOSTITELJSKI I TRGO",NOT RELEVANT
USLUZNO TRGOVACKI OBRT GONG&COMPANY,NOT RELEVANT
"REMONT I ODRZAVANJE PRUGA, DRUSTVO",INDUSTRIALS
KOMUNALAC SISAK D.O.O.,INDUSTRIALS
NOVOCOMMERCE TIM D.O.O.,CONSUMER STAPLES
KLUB MLADIH RIJEKA - KANTINA D.O.O.,CONSUMER DISCRETIONARY
HRT,COMMUNICATIONS
KERMAS ISTRA D.O.O.,REAL ESTATE
PORSCHE MOBILITI D.O.O.,CONSUMER DISCRETIONARY
MAN IMPORTER HRVATSKA D.O.O.,CONSUMER DISCRETIONARY
ADIMO D.O.O.,CONSUMER DISCRETIONARY
INTER LAGER BOX D.O.O.,INDUSTRIALS
"MARIJA MUHAR, PRESTIGE",NOT RELEVANT
CALUCEM D.O.O.,MATERIALS
VV RAZVOJ PROJEKATA D.O.O.,INDUSTRIALS
IMPERIAL RIVIERA D. D.,REAL ESTATE
BRATOVSCAK D.O.O.,NOT RELEVANT
"DRAGAN JANES, AUTOPRIJEVOZNIK JANES",NOT RELEVANT
TOPLICE SVETI MARTIN D.O.O.,NOT RELEVANT
"PRERADA METALA, VL.MLADEN KRIZMANIC",NOT RELEVANT
MALI BAGER D.O.O.,NOT RELEVANT
ALE-NAFTA D.O.O.,NOT RELEVANT
PIVCEVIC I SINOVI D.O.O.,REAL ESTATE
BELJE D.D. DARDA,CONSUMER STAPLES
AKTER PUBLIC GRUPA D.O.O.,CONSUMER DISCRETIONARY
"TOWER 151 ARCHITECTS-ZAGREB, D.O.O.",INDUSTRIALS
KATRAN NOVI ABRAZIVI-KAZIS GRUPA D.,NOT RELEVANT
DRAVA INTERNATIONAL D.O.O.,MATERIALS
TECTUS D.O.O.,NOT RELEVANT
AUTO CENTAR PERKOVIC D.O.O.,NOT RELEVANT
KPA MARSONIA,CONSUMER DISCRETIONARY
LORENCO D.O.O.,CONSUMER STAPLES
AK DUBROVNIK,NOT RELEVANT
CROATIA-BATERIJE D.O.O.,CONSUMER STAPLES
"P.S.C. ZAGREB, D.O.O.",CONSUMER DISCRETIONARY
GLAXOSMITHKLINE D.O.O. U LIKVIDACIJ,HEALTH CARE
VALIS FAGUS D. O. O.,CONSUMER DISCRETIONARY
GROUP UGO,CONSUMER DISCRETIONARY
LIBURNIJSKE VODE D.O.O.,UTILITIES
CARMOTO CO D. O. O.,CONSUMER DISCRETIONARY
HORMANN HRVATSKA D.O.O.,INDUSTRIALS
BJELIN CROATIA D.O.O.,MATERIALS
MASS-LIGHT D.O.O.,CONSUMER DISCRETIONARY
CAPAROL D.O.O.,MATERIALS
AGRO RAVLIC D.O.O.,CONSUMER STAPLES
GROUP ELCON,NOT RELEVANT
BRANA D.O.O.,INDUSTRIALS
VISNJA PANONIA D.O.O. ZA ,CONSUMER STAPLES
GROUP VIATOR,INDUSTRIALS
LAGERMAX LOGISTICS CROATIA D.O.O.,INDUSTRIALS
"VOJNI URLIC, APARTEL PARK OSEJAVA",NOT RELEVANT
TRASER D.O.O.,NOT RELEVANT
"SASA RUNTIC, PRIJEVOZNIK, SASA RUNT",NOT RELEVANT
"DARIO SOSTARIC, SOSTARIC",NOT RELEVANT
"S-GRAFIKA, VL. SUZANA STRLEK-MILADI",NOT RELEVANT
VALLISTEX D.O.O.,NOT RELEVANT
ZAJEDNICKI ODVJETNICKI URED JOSIP M,NOT RELEVANT
XYLON D.O.O.,NOT RELEVANT
"DAMIR MATOVINA, STOLARSKI OBRT MATO",NOT RELEVANT
UDIO PLUS D.O.O.,NOT RELEVANT
CENTAR VIDIKOVAC D.O.O.,REAL ESTATE
BM - EUROMONT D.O.O.,INDUSTRIALS
GROUP DURKIN,INDUSTRIALS
KRASKI MRAMOR D.O.O.,NOT RELEVANT
NATURA MARIS D.O.O.,CONSUMER STAPLES
BADEL D.O.O.,CONSUMER STAPLES
VETURA D. D.,INDUSTRIALS
BRAZDA-AGRARIA D.O.O. PULA,NOT RELEVANT
VALENTIC I OSTALI D.O.O.,NOT RELEVANT
VODOGRADNJA OSIJEK D.D.,INDUSTRIALS
AD BRODOVI D.O.O.,CONSUMER DISCRETIONARY
BOXMARK LEATHER D.O.O.,CONSUMER DISCRETIONARY
NAPREDAK-SURADNJA SA SELOM D.O.O.,CONSUMER STAPLES
INTER S.T.E.E.L. D.O.O.,INDUSTRIALS
GEOLOG SAVJETOVANJE D.O.O.,INDUSTRIALS
PVD MORNAR,COMMUNICATIONS
TMT D.O.O.,INDUSTRIALS
SL MONT D. O. O.,INDUSTRIALS
PASTURA D.O.O.,CONSUMER DISCRETIONARY
AGROPROTEINKA D.D.,INDUSTRIALS
ZM-METAL D.O.O.,NOT RELEVANT
HRAST-EXPORT-PUKLAVEC D.O.O.,MATERIALS
DJECJI VRTIC OSIJEK,NOT RELEVANT
EVOLEN D.O.O.,MATERIALS
DIR-DRVNA INDUSTRIJA RUBINIC D.O.O.,MATERIALS
Subgroup Bosqar PIK,CONSUMER STAPLES
I V E T A D.O.O.,INDUSTRIALS
JARUN GRADENJE D.O.O.-U STECAJU,INDUSTRIALS
MERSTEEL D.O.O.,INDUSTRIALS
GROUP DALEKOVOD,INDUSTRIALS
PROFIL NEKRETNINE D. O. O.,REAL ESTATE
CONICO D.O.O.,INDUSTRIALS
FIDIFARM D.O.O.,HEALTH CARE
MEDI-LAB D.O.O.,HEALTH CARE
CTK RIJEKA,NOT RELEVANT
TEXTILE HOUSE TRGOVINE D.O.O.,CONSUMER DISCRETIONARY
VRUTAK D.O.O.,CONSUMER STAPLES
BIO ULJARICE D.O.O.,CONSUMER STAPLES
PROSTORIA D.O.O.,CONSUMER DISCRETIONARY
DANKOR D.O.O.,INDUSTRIALS
AQUA MARE D.O.O.,NOT RELEVANT
MARGENTO TEHNOLOGIJE D.O.O.,CONSUMER DISCRETIONARY
ELMONT-MEDIMURJE D.O.O.,NOT RELEVANT
DUBROVNIK GRADNJA D.O.O.,REAL ESTATE
JOHNSON & JOHNSON S.E. D.O.O.,HEALTH CARE
OKTAN ZAZINE D.O.O.,CONSUMER DISCRETIONARY
GACKA D.O.O.,INDUSTRIALS
KOZUL D. O. O.,CONSUMER DISCRETIONARY
"KONCAR-ENERGETSKI TRANSFORMATORI, D",INDUSTRIALS
EUROMONT SERVIS D.O.O.,INDUSTRIALS
BOEHRINGER INGELHEIM ZAGREB D.O.O.,HEALTH CARE
MESTRA D.O.O.,CONSUMER STAPLES
"FORTUNA DIGITAL, D.O.O.",INDUSTRIALS
OPCA BOLNICA SLAVONSKI BROD,NOT RELEVANT
"PATRIK CHIAVALON, OBRT ZA PROIZVODN",NOT RELEVANT
SINE-ST D.O.O.,NOT RELEVANT
HRVATSKE AUTOCESTE D.O.O.,INDUSTRIALS
KERMEK D.O.O.,INDUSTRIALS
BAYER D.O.O.,MATERIALS
ODVODNJA SAMOBOR D.O.O.,INDUSTRIALS
MEETING POINT CROATIA D. O. O.,CONSUMER DISCRETIONARY
SECURITAS HRVATSKA D.O.O.,INDUSTRIALS
TOMA PALETE D.O.O.,MATERIALS
BELUPO LEKY A KOSMETIKA S R O ORGAN,HEALTH CARE
HZ PUTNICKI PRIJEVOZ D.O.O.,INDUSTRIALS
GOD VL. SLAVKO ZULJ,NOT RELEVANT
"MARINO KMET, CANDELA",NOT RELEVANT
"IVE RADISIC, P.O. PERMO",NOT RELEVANT
NOLA NENAD,NOT RELEVANT
NETA TVORNICA MREZA D.O.O.,CONSUMER DISCRETIONARY
ERING D.O.O.,INDUSTRIALS
"AUTOSERVISI SPOLJARIC, VL. KRUNOSLA",CONSUMER DISCRETIONARY
SIGMATEL D.O.O.,COMMUNICATIONS
VODOPRIVREDA D.O.O.,NOT RELEVANT
BARKUN D.O.O.,NOT RELEVANT
HALAJKO-COMMERCE D.O.O.,NOT RELEVANT
CRLJINA D.O.O.,NOT RELEVANT
DETEKTOR D.O.O.,INDUSTRIALS
INTER-NET D.O.O.,INFORMATION TECHNOLOGY
MAKLER D.O.O. OSIJEK,NOT RELEVANT
DRVOPROIZVOD D.O.O.,NOT RELEVANT
SUPER SPORT D.O.O.,CONSUMER DISCRETIONARY
GHETALDUS D.O.O. U LIKVIDACIJI,HEALTH CARE
MARMO SOLUTIONS D.O.O.,INDUSTRIALS
Group Gyms4You,CONSUMER DISCRETIONARY
TKP-LOGISTIC D.O.O.,INDUSTRIALS
"SALVIA, D.O.O.",CONSUMER STAPLES
KREATORI KODA D.O.O.,INFORMATION TECHNOLOGY
BOSQAR D.D.,INDUSTRIALS
MESIC PROMET D.O.O.,CONSUMER DISCRETIONARY
WEIDMANN IZO-PROD D.O.O.,INDUSTRIALS
POLIKLINIKA IVF,NOT RELEVANT
ROBIC PROMET D.O.O.,INDUSTRIALS
EMPWR d.o.o.,CONSUMER STAPLES
GROUP BOZJAKOVINA,CONSUMER STAPLES
STORM COMPUTERS D.O.O.,INFORMATION TECHNOLOGY
"SIKA CROATIA, D.O.O.",MATERIALS
IGH TURIZAM D.O.O.,NOT RELEVANT
KLINCASELSKE MAZORETKINJE,NOT RELEVANT
MILLENIUM PROMOCIJA D.O.O.,NOT RELEVANT
DIRA GRADNJA D.O.O.,INDUSTRIALS
SPLITSKA VRATA D.O.O.,NOT RELEVANT
PLANA PROMET D.O.O.,NOT RELEVANT
WEYLAND METAL D.O.O.,MATERIALS
SUBGROUP ABAROA,CONSUMER DISCRETIONARY
MONTMONTAZA-PLINOVODOVOD D.O.O.,MATERIALS
NARODNI TRGOVACKI LANAC D.O.O.,CONSUMER STAPLES
PHOENIX FARMACIJA D.O.O.,HEALTH CARE
JAMNICA PLUS D.O.O.,NOT RELEVANT
ORTO D.O.O.,INDUSTRIALS
AUTO CENTAR RUDMAN D.O.O.,CONSUMER DISCRETIONARY
INAC PROMET D.O.O.,NOT RELEVANT
STRIZIVOJNA HRAST D.O.O.,INDUSTRIALS
SELECTIO SOLUTIONS D.O.O.,INDUSTRIALS
JGL D. D.,HEALTH CARE
TVIN D.O.O.,CONSUMER DISCRETIONARY
INVEST AGRO D.O.O.,CONSUMER STAPLES
INVESTINZENJERING D.O.O.,INDUSTRIALS
HOTELI RAB D.O.O.,CONSUMER DISCRETIONARY
SPLIT B.K. SPLIT,NOT RELEVANT
ARCA D.O.O.,REAL ESTATE
DOEHLER GMBH - PODRUZNICA ZAGREB,CONSUMER STAPLES
VRNIK D.O.O.,NOT RELEVANT
"FAMI, D.O.O.",NOT RELEVANT
INTELLIGENT TECHNOLOGIES AND DESIGN,INDUSTRIALS
"MARINA RAZUM, SAMOBORCEK, VL. MARIN",NOT RELEVANT
"SRDAN JERKOVIC, TELEEYE",NOT RELEVANT
"DAMIR BENAC, DRVO-KON",NOT RELEVANT
"MARKO PRIKRATKI, AUTO PRIKRATKI, OB",CONSUMER DISCRETIONARY
"DENIS BARESIC, MEZNAR GRADEVINSKE U",INDUSTRIALS
NEUROTH SLUSNA POMAGALA D.O.O.,HEALTH CARE
RADEZ D.D.,INDUSTRIALS
GREPO COMMERCE D.O.O.,INDUSTRIALS
TERRA INVESTICIJE D.O.O.,INDUSTRIALS
B.A.B.E.,NOT RELEVANT
AUTOBUSNI PROMET D.D. VARAZDIN U ST,NOT RELEVANT
"RIMC, D.O.O",REAL ESTATE
VRILO D.O.O.,INDUSTRIALS
METALPRODUKT D.O.O.,INDUSTRIALS
MDK ARHITEKTURA-STUDIO D.O.O.,INDUSTRIALS
"HOTEL SELCE,  D.O.O.",NOT RELEVANT
FARMA MUZNIH KRAVA ORLOVNJAK D.O.O.,CONSUMER STAPLES
ZDENAC D.O.O.,CONSUMER STAPLES
ELECTROLUX PROFESSIONAL D.O.O.,INDUSTRIALS
BAUERFEIND D.O.O.,HEALTH CARE
GROUP GK,INDUSTRIALS
TRZNICE SIBENIK D.O.O.,NOT RELEVANT
KODEKS D.O.O.,INFORMATION TECHNOLOGY
FACIES NEKRETNINE D.O.O.,REAL ESTATE
ZAGREBACKI HOLDING D.O.O.,UTILITIES
BERNARDIC BRODOGRADNJA D.O.O.,NOT RELEVANT
"SANJA LESKOVAR BARBIC, SANJA",NOT RELEVANT
KAPIRINJA D.O.O.,INDUSTRIALS
C&A MODA D.O.O.,CONSUMER DISCRETIONARY
KOMUNALAC - HRVATSKA DUBICA D.O.O.,INDUSTRIALS
RENT A CARMOTO D.O.O.,NOT RELEVANT
BRIK NAUTIKA D.O.O.,NOT RELEVANT
ENIKON D.D.,NOT RELEVANT
AUTO HRVATSKA CENTAR D.O.O.,CONSUMER DISCRETIONARY
OBRTNICKO UCILISTE,NOT RELEVANT
VETEL D.O.O.,REAL ESTATE
AVANGARD SHIPYARDS D.D.,INDUSTRIALS
3M (EAST) AG - PODRUZNICA REPUBLIKA,CONSUMER DISCRETIONARY
RUTING ZAGREB D. O. O.,CONSUMER DISCRETIONARY
MEGATREND POSLOVNE USLUGE D.O.O.,INFORMATION TECHNOLOGY
ERATO ZAGREB D.O.O.,CONSUMER DISCRETIONARY
GROUP PODRAVKA,CONSUMER STAPLES
TEKSTILPROMET D.D.,CONSUMER DISCRETIONARY
ALGOJA D.O.O.,MATERIALS
KTC D.D.,CONSUMER STAPLES
ISKRAEMECO D.O.O.,INDUSTRIALS
A.S.C. PETRISIC D.O.O.,CONSUMER DISCRETIONARY
HACH LANGE D.O.O.,INDUSTRIALS
ADRIS GRUPA D.D.,FINANCIALS
S. I. C. D. O. O.,CONSUMER STAPLES
SEA YACHTING D.O.O.,NOT RELEVANT
CE - MA D.O.O.,NOT RELEVANT
"LENGYEL, VL. ANTON LENGYEL",NOT RELEVANT
"M.B., VL. MILICA BARIC",NOT RELEVANT
GROUP SPIN,CONSUMER DISCRETIONARY
JADRAN-METAL D.O.O.,MATERIALS
FERROSTIL MONT D.O.O.,MATERIALS
DICENTRA D.O.O.,INDUSTRIALS
GROUP PGM,INDUSTRIALS
FONEM D.O.O.,NOT RELEVANT
AUTORAD D.O.O.,NOT RELEVANT
ADRIATIC CRUISES D.O.O.,NOT RELEVANT
KOMFOR KLIMA MONTAZA D.O.O.,NOT RELEVANT
NEXE GRUPA D.D.,MATERIALS
RONI-PLIN VL. RONALD KLJAJIC,NOT RELEVANT
KM KOVNICA D.O.O.,CONSUMER DISCRETIONARY
FUNDA D.O.O.,NOT RELEVANT
SPEKTAR D.O.O.,NOT RELEVANT
J.K. SAMOBOR,NOT RELEVANT
REGNEMER D.O.O.,CONSUMER DISCRETIONARY
AUTO MAKSIMIR D.O.O.,CONSUMER DISCRETIONARY
ZUPANIJSKE CESTE ZAGREBACKE ZUPANIJ,INDUSTRIALS
MEDIATOP INTERNATIONAL D.O.O.,COMMUNICATIONS
NJUSKALO TECHNOLOGY D.O.O.,INFORMATION TECHNOLOGY
PFIZER CROATIA D.O.O.,HEALTH CARE
PLAZMA TEHNIKA D.O.O.,INDUSTRIALS
GROUP TANKERSKA,INDUSTRIALS
GROUP IN TIME,INDUSTRIALS
GROUP PRIMA,CONSUMER DISCRETIONARY
KUEHNE & NAGEL D.O.O.,INDUSTRIALS
IZGRADNJA-VVK D.O.O.,UTILITIES
"DORMIKO D.O.O. ZA PROIZVODNJU,TRGOV",NOT RELEVANT
AUCUBA D.O.O.,NOT RELEVANT
"ZLATKO BELOVIC, STOLARSKI OBRT",NOT RELEVANT
"POKRETNA TRGOVINA, PRIJEVOZ I PROIZ",NOT RELEVANT
AUTOCENTAR INTEGRA D.O.O.,CONSUMER DISCRETIONARY
DOBRA PRODUKCIJA D.O.O.,CONSUMER DISCRETIONARY
Dalmacija Charter D.O.O,REAL ESTATE
PISINIUM D.O.O.,CONSUMER STAPLES
TRCZ MREZA D.O.O.,INDUSTRIALS
GEOTEHNIKA- INZENJERING D.O.O..,INDUSTRIALS
MIDIA CONSULTANT D.O.O.,INDUSTRIALS
"ZOETIS B.V., PODRUZNICA ZAGREB ZA P",HEALTH CARE
HATTRICK-PSK D.O.O.,CONSUMER DISCRETIONARY
GROUP JADRANKA,REAL ESTATE
HAND DESIGN D.O.O.,NOT RELEVANT
IVICOM CONSULTING D.O.O.,INDUSTRIALS
TOP-BAU D.O.O.,FINANCIALS
AUTO PEBA D.O.O.,NOT RELEVANT
RIBNJACARSTVO KONCANICA D.D.,CONSUMER STAPLES
ODVODNJA D.O.O.,INDUSTRIALS
GROUP ADRIATIC.HR,CONSUMER DISCRETIONARY
AGRO-CEPIN D.O.O.,CONSUMER STAPLES
PAHLJINA D.O.O.,NOT RELEVANT
BRODOGRADILISTE CRES D.D.,NOT RELEVANT
"MABO D.O.O., U LIKVIDACIJI",NOT RELEVANT
CONECO D.O.O.,NOT RELEVANT
MERCANTE D.O.O.,NOT RELEVANT
PREDIONICA KLANJEC D.O.O.,CONSUMER DISCRETIONARY
VODOTEHNIKA D.D. ZAGREB,INDUSTRIALS
GROUP BRODOSPAS,INDUSTRIALS
CISTOCA D.O.O.,INDUSTRIALS
METIS D. D.,INDUSTRIALS
KONCAR - MJERNI TRANSFORMATORI D.D.,INDUSTRIALS
GROUP LIGAMENT,HEALTH CARE
PLAN-INZENJERING D.O.O.,NOT RELEVANT
LINIJSKA NACIONALNA PLOVIDBA D.D.,NOT RELEVANT
C.I.A.K. TRADE D.O.O.,CONSUMER DISCRETIONARY
"JANAF, D.D.",ENERGY
PANOS ING drustvo s ogranicenom,INFORMATION TECHNOLOGY
STUDIO NEXUS D.O.O.,COMMUNICATIONS
AUTO KUCA HABULIN D.O.O. ZA,CONSUMER DISCRETIONARY
"DALIBOR MARKOVIC, MARKOVIC-TRANSPOR",INDUSTRIALS
GLOBAL TOURS D.O.O.,NOT RELEVANT
CAZMATRANS PRIJEVOZ D.O.O. ZA PRIJE,NOT RELEVANT
GUMEKO D.O.O.,NOT RELEVANT
TELEFONVOD SERVISI D.O.O.,INDUSTRIALS
PPK-BJELOVAR D.D.,CONSUMER STAPLES
"EURODOM TRGOVINA, D.O.O.",REAL ESTATE
GROUP CHROMOS AGRO,MATERIALS
OMRCEN PROMET D.O.O.,INDUSTRIALS
GACKA D.O.O.,CONSUMER STAPLES
HRVATSKI OLIMPIJSKI ODBOR,NOT RELEVANT
RUDIM D.O.O.,NOT RELEVANT
ELMONT D.O.O.,NOT RELEVANT
MECHEL SERVICE STAHLHANDEL VETING D,MATERIALS
BELLISSIMA D.O.O.,CONSUMER DISCRETIONARY
KORBOX D.O.O.,REAL ESTATE
MEDIX D.O.O.,REAL ESTATE
MEDIMURJE-PLIN D.O.O.,UTILITIES
PRESSCUT D.O.O.,COMMUNICATIONS
JAKO SPORT D.O.O.,CONSUMER DISCRETIONARY
GAVROS D.O.O.,NOT RELEVANT
KORNI VL. KORNELIO MALIN,NOT RELEVANT
TUBS TEHNOLOGIJA  D.O.O.,INDUSTRIALS
GROUP VINKOPROM,CONSUMER DISCRETIONARY
"KRAKOM, D.O.O.",INDUSTRIALS
PRO MEDIA GROUP D.O.O.,COMMUNICATIONS
INETPROM D.O.O.,NOT RELEVANT
SKDD  D.D.,FINANCIALS
"DINO HORVAT, OBRT ZA IZRADU PREDMET",NOT RELEVANT
FRIGOTERM D.O.O.,NOT RELEVANT
URBAN MEHANIZACIJA D.O.O.,INDUSTRIALS
DIGITEL MEDIJSKI SERVISI D.O.O.,CONSUMER DISCRETIONARY
GROUP LO¿INJSKA PLOVIDBA,INDUSTRIALS
AGROKOR - TRGOVINA D.O.O.,CONSUMER STAPLES
STUDIO SUPRA D.O.O.,INDUSTRIALS
OBRTNICKO PODUZETNICKA ZADRUGA FENI,NOT RELEVANT
MIKRONIS D.O.O.,CONSUMER DISCRETIONARY
SPOLJARIC D.O.O.,CONSUMER DISCRETIONARY
GROUP MAKRO 5,INDUSTRIALS
PAR-MAR D.O.O.,NOT RELEVANT
CONING EKOLOGIJA D.D.,NOT RELEVANT
REHAU D.O.O.,NOT RELEVANT
GROUP VIVIANI,CONSUMER DISCRETIONARY
LIJEK ZDRAVSTVENA USTANOVA ZA OBAVL,CONSUMER STAPLES
MAGDIS SERVIS D.O.O.,CONSUMER STAPLES
"AUTODIJELOVI BARISIC, VL. JOSIP BAR",CONSUMER DISCRETIONARY
TILIA SPORT GRUPA D.O.O.,CONSUMER DISCRETIONARY
ZEKIC D. O. O.,INDUSTRIALS
FELIKS REGULACIJA D.O.O.,INDUSTRIALS
NOMIS D.O.O.,MATERIALS
GORAN INZENJERING D.O.O.,INDUSTRIALS
ANPEK D.O.O.,CONSUMER STAPLES
SIROVINA BENZ TRANSPORT D.O.O.,NOT RELEVANT
STOP D.O.O.,NOT RELEVANT
PANEX MIP D.O.O.,NOT RELEVANT
MONTMONTAZA-GREBEN D.O.O. U STECAJU,INDUSTRIALS
EKO-KAMEN ZELENJAK D.O.O.,MATERIALS
DALEKOVOD EMU D.O.O.,INFORMATION TECHNOLOGY
ARMATOR PROJEKT D.O.O.,INDUSTRIALS
RECIKLON D.O.O.,INDUSTRIALS
GROUP WACHEM,CONSUMER STAPLES
TISAK PLUS D.O.O.,NOT RELEVANT
DIJAGNOSTIKA D.O.O. - U STECAJU,NOT RELEVANT
VISIO PULS D.O.O.,CONSUMER DISCRETIONARY
KOMUNALIJE-PLIN D.O.O.,NOT RELEVANT
ISTRA-AUTO D.D.,NOT RELEVANT
CRVENO I CRNO OBRT ZA UGOSTITELJSTV,NOT RELEVANT
ELEKTROPROMET D.D.,CONSUMER DISCRETIONARY
BOMARK OPTIMA D.O.O.,MATERIALS
RADIN D.O.O.,MATERIALS
GROUP MEDJIMURJE PMP,INDUSTRIALS
BASF CROATIA D.O.O.,MATERIALS
"MARKO MANDIC, AUTOBUSNI PRIJEVOZ I",INDUSTRIALS
HEINEKEN HRVATSKA D.O.O.,CONSUMER STAPLES
PATERNA D.O.O.,INDUSTRIALS
KOMUNALNE USLUGE DURDEVAC drustvo s,INDUSTRIALS
DSV ROAD CROATIA D.O.O.,INDUSTRIALS
"DVD ""SEGET-VRANJICA""",INDUSTRIALS
DELOITTE D.O.O.,INDUSTRIALS
PROMO.FIL D.O.O.,COMMUNICATIONS
ATOL D.O.O.,NOT RELEVANT
TISLJAR TRGO-PROM D.O.O.,NOT RELEVANT
ANTICUS FLOTA D.O.O.,CONSUMER DISCRETIONARY
BABIC ARBOR D. O. O.,MATERIALS
"GEA CEE GMBH ZA USLUGE, PODRUZNICA",INDUSTRIALS
PRO WOOD D.O.O.,CONSUMER DISCRETIONARY
TEHNIX ECO INDUSTRY D.O.O.,INDUSTRIALS
VERSO ALTIMA D.O.O.,INFORMATION TECHNOLOGY
TRCZ AUTOMOBILI D.O.O.,CONSUMER DISCRETIONARY
RAJSKI DOM D.O.O.,NOT RELEVANT
JAVAKOM D.O.O.,NOT RELEVANT
ORDINACIJA DENTALNE MEDICINE MR.SC.,NOT RELEVANT
SUPRA D.O.O.,NOT RELEVANT
YTRES D.O.O.,CONSUMER DISCRETIONARY
TRANSPORTI BUTKOVIC D.O.O.,INDUSTRIALS
SMART GROUP RECRUITMENT D.O.O.,INDUSTRIALS
SVPETRVS HOTELI D.D.,REAL ESTATE
JEDINICA I NULA D.O.O.,CONSUMER DISCRETIONARY
GROUP CINCAONA HELENA,MATERIALS
PRINC D.O.O.,INFORMATION TECHNOLOGY
"GIANFRANCO KOZLOVIC, KOZLOVIC",NOT RELEVANT
PROMANDS D.O.O.,CONSUMER DISCRETIONARY
PBZ- NEKRETNINE D.O.O.,REAL ESTATE
MOZAIK KNJIGA D.O.O.,CONSUMER DISCRETIONARY
HOTELI KOLOCEP D.D.,REAL ESTATE
SAVEZ IZVIDACA HRVATSKE,NOT RELEVANT
NEMUS LEX D.O.O.,HEALTH CARE
Z.M. DEVELOPMENT D.O.O.,INDUSTRIALS
DECENTIA D.O.O.,REAL ESTATE
DW REUSABLES D.O.O.,MATERIALS
PRUZNE GRADEVINE D.O.O.,INDUSTRIALS
GROUP MIDIA,NOT RELEVANT
STAS D.O.O.,INDUSTRIALS
"GORAN JEROMELA, JEROMELA, VL. GORAN",NOT RELEVANT
PERUTNINA POSLOVNO SAVJETOVANJE D.O,CONSUMER STAPLES
"NIKOLA SPELIC, GO SPELIC, VL. NIKOL",INDUSTRIALS
COLAS HRVATSKA D.D.,INDUSTRIALS
KAVRAN-MAKS D.O.O.,MATERIALS
EKO-OKOLIS D.O.O.,INDUSTRIALS
OCCUPARE D.O.O.,REAL ESTATE
ADRIA - FILETI D.O.O.,CONSUMER STAPLES
MISKOVIC D.O.O.,NOT RELEVANT
"FLORESITA-CENTAR FIT FOR LIFE,TRGOV",NOT RELEVANT
WISTON-VIZER EXPORT-IMPORT D.O.O.,NOT RELEVANT
RAPORT D.O.O.,NOT RELEVANT
EMPORION CENTAR D.O.O.,FINANCIALS
TOWN D.O.O.,CONSUMER STAPLES
LEDO D.D.,CONSUMER STAPLES
OMD MEDIA D.O.O.,NOT RELEVANT
STANOING-NEKRETNINE D.O.O.,FINANCIALS
BISTRO D.O.O.,CONSUMER DISCRETIONARY
STOMA MEDICAL D.O.O.,HEALTH CARE
WINAIR D.O.O.,INDUSTRIALS
NORMA D.O.O.,CONSUMER DISCRETIONARY
POLUNDAK ADAPTING D.O.O.,NOT RELEVANT
